interval_from,interval_to,co_B0_min,co_B0_max,co_B0_mean,co_B0_stDev,co_B0_sampleCount,co_B0_noDataCount,shapefile,NUTS_ID,year,month,month_num
2020-12-01,2021-01-01,0.030813120305538177,0.04053372144699097,0.035664941127974525,0.001669095623424317,65536,41975,NUTS_NL_01m_2024.shp,NL,2020,December,12
2021-01-01,2021-02-01,0.03514841943979263,0.03514841943979263,0.03514841943979263,0.0,65536,65535,NUTS_NL_01m_2024.shp,NL,2021,January,1
2021-02-01,2021-03-01,0.031321823596954346,0.04448508098721504,0.036757337738151624,0.0017950967951970624,65536,34781,NUTS_NL_01m_2024.shp,NL,2021,February,2
2021-03-01,2021-04-01,0.03481876105070114,0.04020502418279648,0.0380406434129572,0.0011654535886378133,65536,54202,NUTS_NL_01m_2024.shp,NL,2021,March,3
2021-04-01,2021-05-01,0.030476577579975128,0.042374640703201294,0.0362377874849316,0.0021855201686269035,65536,55786,NUTS_NL_01m_2024.shp,NL,2021,April,4
2021-05-01,2021-06-01,0.026768721640110016,0.04051922261714935,0.032477307984430014,0.001950958199852444,65536,37806,NUTS_NL_01m_2024.shp,NL,2021,May,5
2021-06-01,2021-07-01,0.02489219792187214,0.029054874554276466,0.02674438717673125,0.0009880438904969716,65536,63809,NUTS_NL_01m_2024.shp,NL,2021,June,6
2021-07-01,2021-08-01,0.02754989266395569,0.03800918161869049,0.03242651514126026,0.0018944864245568176,65536,40027,NUTS_NL_01m_2024.shp,NL,2021,July,7
2021-08-01,2021-09-01,0.0361710786819458,0.05009279400110245,0.04294946699431976,0.0022274201676220073,65536,44288,NUTS_NL_01m_2024.shp,NL,2021,August,8
2021-09-01,2021-10-01,0.031055839732289314,0.04380432888865471,0.03703555518829943,0.002055528481415116,65536,53627,NUTS_NL_01m_2024.shp,NL,2021,September,9
2021-12-01,2022-01-01,0.024169178679585457,0.03515510633587837,0.030052161864023142,0.0019296273651066254,65536,54433,NUTS_NL_01m_2024.shp,NL,2021,December,12
2022-01-01,2022-02-01,0.029466040432453156,0.04125825688242912,0.03562301551290858,0.0017856635491518282,65536,35760,NUTS_NL_01m_2024.shp,NL,2022,January,1
2022-02-01,2022-03-01,0.03023906610906124,0.044579505920410156,0.03709103076817593,0.0020235248983970695,65536,40521,NUTS_NL_01m_2024.shp,NL,2022,February,2
2022-03-01,2022-04-01,0.030596470460295677,0.04253849759697914,0.03649975867691522,0.0019939065253586183,65536,50544,NUTS_NL_01m_2024.shp,NL,2022,March,3
2022-04-01,2022-05-01,0.027008024975657463,0.03781506046652794,0.033118024202814386,0.002234565414875104,65536,61693,NUTS_NL_01m_2024.shp,NL,2022,April,4
2022-05-01,2022-06-01,0.023550203070044518,0.03171829506754875,0.0276840174312083,0.0017483240121160873,65536,57584,NUTS_NL_01m_2024.shp,NL,2022,May,5
2022-06-01,2022-07-01,0.010048633441329002,0.03406001254916191,0.028494540888852195,0.0025609078733119395,65536,52213,NUTS_NL_01m_2024.shp,NL,2022,June,6
2022-07-01,2022-08-01,0.020463306456804276,0.030808910727500916,0.025663362262522565,0.001911251743102299,65536,55490,NUTS_NL_01m_2024.shp,NL,2022,July,7
2022-08-01,2022-09-01,0.016966627910733223,0.0351402722299099,0.02798393714039339,0.0017624292233424882,65536,39435,NUTS_NL_01m_2024.shp,NL,2022,August,8
2022-09-01,2022-10-01,0.021157927811145782,0.037747740745544434,0.029404382839229918,0.00244732813586081,65536,39500,NUTS_NL_01m_2024.shp,NL,2022,September,9
2022-10-01,2022-11-01,0.019088303670287132,0.032439135015010834,0.026615177817148623,0.002257530679960517,65536,56910,NUTS_NL_01m_2024.shp,NL,2022,October,10
2022-11-01,2022-12-01,0.027704330161213875,0.03652752935886383,0.032522435255233115,0.0015129261475990384,65536,37068,NUTS_NL_01m_2024.shp,NL,2022,November,11
2023-01-01,2023-02-01,0.028427161276340485,0.04168691486120224,0.0351817078063361,0.001943322268731183,65536,39551,NUTS_NL_01m_2024.shp,NL,2023,January,1
2023-02-01,2023-03-01,0.03128862380981445,0.040259312838315964,0.03559206293675689,0.0016169129677250144,65536,36677,NUTS_NL_01m_2024.shp,NL,2023,February,2
2023-03-01,2023-04-01,0.027085348963737488,0.03674866259098053,0.03242419701558553,0.0012111595868267019,65536,55609,NUTS_NL_01m_2024.shp,NL,2023,March,3
2023-04-01,2023-05-01,0.019182715564966202,0.04448670521378517,0.03305933950118595,0.002244755616931261,65536,40278,NUTS_NL_01m_2024.shp,NL,2023,April,4
2023-05-01,2023-06-01,0.01990286074578762,0.0383182018995285,0.031564920062638224,0.0018031929624797876,65536,37376,NUTS_NL_01m_2024.shp,NL,2023,May,5
2023-06-01,2023-07-01,0.04106902703642845,0.053691137582063675,0.046802716144540145,0.0022670158239926556,65536,60506,NUTS_NL_01m_2024.shp,NL,2023,June,6
2023-07-01,2023-08-01,0.027088716626167297,0.04336031153798103,0.037078381406079615,0.0033777107155107252,65536,58413,NUTS_NL_01m_2024.shp,NL,2023,July,7
2023-08-01,2023-09-01,0.029121387749910355,0.05114489421248436,0.04159424057748618,0.0033577422263278414,65536,42819,NUTS_NL_01m_2024.shp,NL,2023,August,8
2023-09-01,2023-10-01,0.0329296812415123,0.04469970986247063,0.03875136607262872,0.002013325538476268,65536,57627,NUTS_NL_01m_2024.shp,NL,2023,September,9
2023-10-01,2023-11-01,0.032403286546468735,0.038526736199855804,0.03622652972167723,0.0011530565815857819,65536,53402,NUTS_NL_01m_2024.shp,NL,2023,October,10
2023-11-01,2023-12-01,0.028407275676727295,0.04511675983667374,0.03559323369993354,0.0021862656532450273,65536,41288,NUTS_NL_01m_2024.shp,NL,2023,November,11
2023-12-01,2024-01-01,0.025953005999326706,0.03941483795642853,0.03321049754077614,0.002390741937021666,65536,55574,NUTS_NL_01m_2024.shp,NL,2023,December,12
2024-01-01,2024-02-01,0.03285307064652443,0.040498338639736176,0.03621584513968786,0.0013759116966401354,65536,50594,NUTS_NL_01m_2024.shp,NL,2024,January,1
2024-02-01,2024-03-01,0.023663006722927094,0.04016370698809624,0.03278202838883779,0.0028430172242223297,65536,54717,NUTS_NL_01m_2024.shp,NL,2024,February,2
2024-03-01,2024-04-01,0.027271818369627,0.04289079084992409,0.03543196641325859,0.002544156926592472,65536,48103,NUTS_NL_01m_2024.shp,NL,2024,March,3
2024-04-01,2024-05-01,0.02418570965528488,0.04012412205338478,0.03516578080565908,0.002349986932565561,65536,55103,NUTS_NL_01m_2024.shp,NL,2024,April,4
2024-05-01,2024-06-01,0.022736525163054466,0.03659316524863243,0.03102345151278806,0.0019530141575618233,65536,56582,NUTS_NL_01m_2024.shp,NL,2024,May,5
2024-06-01,2024-07-01,0.022009823471307755,0.040303125977516174,0.0307216768041577,0.002459956112567447,65536,47375,NUTS_NL_01m_2024.shp,NL,2024,June,6
2024-07-01,2024-08-01,0.02749960497021675,0.04417647421360016,0.034374264033329376,0.0029004733046633893,65536,52236,NUTS_NL_01m_2024.shp,NL,2024,July,7
2024-08-01,2024-09-01,0.03402777388691902,0.051297377794981,0.03921840555616452,0.0021484049348217678,65536,41188,NUTS_NL_01m_2024.shp,NL,2024,August,8
2024-09-01,2024-10-01,0.021004263311624527,0.04017715901136398,0.03062909327566531,0.0031738173214200124,65536,53464,NUTS_NL_01m_2024.shp,NL,2024,September,9
2024-10-01,2024-11-01,0.02004159614443779,0.03522118180990219,0.03035679313186097,0.001971893971855391,65536,50356,NUTS_NL_01m_2024.shp,NL,2024,October,10
2024-11-01,2024-12-01,0.03112858161330223,0.040292784571647644,0.03493764247510411,0.00159724072497785,65536,50673,NUTS_NL_01m_2024.shp,NL,2024,November,11
2018-04-01,2018-05-01,0.029529903084039688,0.03265777602791786,0.030758943268555692,0.0009185912767638157,65536,62586,NUTS_NL_01m_2024.shp,NL1,2018,April,4
2018-05-01,2018-06-01,0.03054119274020195,0.032714758068323135,0.03171344722635263,0.0009313351996951685,65536,61710,NUTS_NL_01m_2024.shp,NL1,2018,May,5
2018-06-01,2018-07-01,0.025673741474747658,0.034164831042289734,0.029055696938232883,0.0014029374239537223,65536,31168,NUTS_NL_01m_2024.shp,NL1,2018,June,6
2018-07-01,2018-08-01,0.02378207817673683,0.035516880452632904,0.029005368986798966,0.0015996641652923954,65536,38489,NUTS_NL_01m_2024.shp,NL1,2018,July,7
2018-08-01,2018-09-01,0.036961086094379425,0.05132857337594032,0.04460990873930962,0.0023569652090429574,65536,38135,NUTS_NL_01m_2024.shp,NL1,2018,August,8
2018-09-01,2018-10-01,0.029748858883976936,0.029748858883976936,0.029748858883976936,0.0,65536,65372,NUTS_NL_01m_2024.shp,NL1,2018,September,9
2018-10-01,2018-11-01,0.011739269830286503,0.03496722877025604,0.030439207933852987,0.0022760252421500705,65536,46561,NUTS_NL_01m_2024.shp,NL1,2018,October,10
2018-11-01,2018-12-01,0.02489158697426319,0.034972164779901505,0.03206168988760559,0.0009675331518465827,65536,30863,NUTS_NL_01m_2024.shp,NL1,2018,November,11
2019-01-01,2019-02-01,0.031260572373867035,0.03358150273561478,0.03208509493868348,0.0004980528652283899,65536,39805,NUTS_NL_01m_2024.shp,NL1,2019,January,1
2019-02-01,2019-03-01,0.03443317115306854,0.0359613411128521,0.03513751156059474,0.000638156937933474,65536,64252,NUTS_NL_01m_2024.shp,NL1,2019,February,2
2019-03-01,2019-04-01,0.0364985391497612,0.04094439744949341,0.039180769618000655,0.0008714303371644112,65536,33632,NUTS_NL_01m_2024.shp,NL1,2019,March,3
2019-04-01,2019-05-01,0.035444386303424835,0.03968024626374245,0.037572308548757455,0.0010610957542678751,65536,53283,NUTS_NL_01m_2024.shp,NL1,2019,April,4
2019-05-01,2019-06-01,0.02754981815814972,0.03408937156200409,0.03146453241032265,0.0011743393224634957,65536,43020,NUTS_NL_01m_2024.shp,NL1,2019,May,5
2019-06-01,2019-07-01,0.025680162012577057,0.027573827654123306,0.026574516199255833,0.000945377376213756,65536,64255,NUTS_NL_01m_2024.shp,NL1,2019,June,6
2019-07-01,2019-08-01,0.027231039479374886,0.02889532782137394,0.027312105012118303,0.0002910982502334338,65536,65302,NUTS_NL_01m_2024.shp,NL1,2019,July,7
2019-08-01,2019-09-01,0.027928749099373817,0.03711215406656265,0.032146867468506445,0.0016677263346041552,65536,34349,NUTS_NL_01m_2024.shp,NL1,2019,August,8
2019-09-01,2019-10-01,0.026185348629951477,0.03522190824151039,0.030313605149398556,0.0014950828099845202,65536,30893,NUTS_NL_01m_2024.shp,NL1,2019,September,9
2019-10-01,2019-11-01,0.0265472624450922,0.03421846404671669,0.03083002414111548,0.0014303707111825645,65536,32860,NUTS_NL_01m_2024.shp,NL1,2019,October,10
2019-11-01,2019-12-01,0.02412056177854538,0.036308594048023224,0.031456092840461816,0.0023016243921176733,65536,45995,NUTS_NL_01m_2024.shp,NL1,2019,November,11
2019-12-01,2020-01-01,0.03227276727557182,0.044246919453144073,0.0359499736220157,0.0022321703154860573,65536,56836,NUTS_NL_01m_2024.shp,NL1,2019,December,12
2020-02-01,2020-03-01,0.029950544238090515,0.03566300868988037,0.032653616590748766,0.00139772893049676,65536,62777,NUTS_NL_01m_2024.shp,NL1,2020,February,2
2020-03-01,2020-04-01,0.032831475138664246,0.046353530138731,0.03750971696208217,0.001442603934443608,65536,33417,NUTS_NL_01m_2024.shp,NL1,2020,March,3
2020-04-01,2020-05-01,0.029079889878630638,0.0382368378341198,0.03255539393468679,0.0017057471881633832,65536,35289,NUTS_NL_01m_2024.shp,NL1,2020,April,4
2020-05-01,2020-06-01,0.032356422394514084,0.03641236200928688,0.0341533141651937,0.0010265575746897114,65536,51986,NUTS_NL_01m_2024.shp,NL1,2020,May,5
2020-06-01,2020-07-01,0.02331177331507206,0.03237123787403107,0.027363083593146157,0.0016933594635606395,65536,55062,NUTS_NL_01m_2024.shp,NL1,2020,June,6
2020-07-01,2020-08-01,0.019270814955234528,0.03287116438150406,0.02669917468844287,0.0018984379790159833,65536,31466,NUTS_NL_01m_2024.shp,NL1,2020,July,7
2020-08-01,2020-09-01,0.025813449174165726,0.03531613573431969,0.03029594347552499,0.0016704017328414678,65536,41462,NUTS_NL_01m_2024.shp,NL1,2020,August,8
2020-09-01,2020-10-01,0.03474414348602295,0.04139849543571472,0.03845977835687372,0.0011844162515315328,65536,41616,NUTS_NL_01m_2024.shp,NL1,2020,September,9
2020-10-01,2020-11-01,0.025566821917891502,0.03349223732948303,0.02991196441484653,0.0014363250406429753,65536,32737,NUTS_NL_01m_2024.shp,NL1,2020,October,10
2020-11-01,2020-12-01,0.03104320727288723,0.03680196404457092,0.03449930728713054,0.0012212159440958392,65536,52580,NUTS_NL_01m_2024.shp,NL1,2020,November,11
2020-12-01,2021-01-01,0.03285706415772438,0.03969243913888931,0.036268875466984624,0.0012423521660213383,65536,35557,NUTS_NL_01m_2024.shp,NL1,2020,December,12
2021-02-01,2021-03-01,0.03337071090936661,0.03990448638796806,0.03601605820320481,0.0012859037798051277,65536,29056,NUTS_NL_01m_2024.shp,NL1,2021,February,2
2021-03-01,2021-04-01,0.037772271782159805,0.04020502418279648,0.03909859441243409,0.0007194393954699035,65536,52376,NUTS_NL_01m_2024.shp,NL1,2021,March,3
2021-04-01,2021-05-01,0.030476577579975128,0.04105516895651817,0.036234274389248484,0.0020786213060951667,65536,45214,NUTS_NL_01m_2024.shp,NL1,2021,April,4
2021-05-01,2021-06-01,0.027606213465332985,0.04028155282139778,0.031879950205035215,0.0018590060206953396,65536,33588,NUTS_NL_01m_2024.shp,NL1,2021,May,5
2021-06-01,2021-07-01,0.02773173153400421,0.02773173153400421,0.02773173153400421,0.0,65536,65075,NUTS_NL_01m_2024.shp,NL1,2021,June,6
2021-07-01,2021-08-01,0.02754989266395569,0.03542056679725647,0.030639555211189957,0.0012332313058472523,65536,33354,NUTS_NL_01m_2024.shp,NL1,2021,July,7
2021-08-01,2021-09-01,0.03809508681297302,0.04719090834259987,0.04241746439499124,0.0017711269129558845,65536,52886,NUTS_NL_01m_2024.shp,NL1,2021,August,8
2021-09-01,2021-10-01,0.031891245394945145,0.04380432888865471,0.03818015199170766,0.00199526487920618,65536,46867,NUTS_NL_01m_2024.shp,NL1,2021,September,9
2021-11-01,2021-12-01,0.027956873178482056,0.0341155081987381,0.0313021073328891,0.0020153485649014396,65536,63506,NUTS_NL_01m_2024.shp,NL1,2021,November,11
2021-12-01,2022-01-01,0.03144459053874016,0.03144459053874016,0.03144459053874016,0.0,65536,65515,NUTS_NL_01m_2024.shp,NL1,2021,December,12
2022-01-01,2022-02-01,0.03173590824007988,0.03869513422250748,0.035104838338874816,0.0014253258755312006,65536,30089,NUTS_NL_01m_2024.shp,NL1,2022,January,1
2022-02-01,2022-03-01,0.030725866556167603,0.044579505920410156,0.03735343091961989,0.0019445243458572677,65536,33770,NUTS_NL_01m_2024.shp,NL1,2022,February,2
2022-03-01,2022-04-01,0.030747389420866966,0.04253849759697914,0.036017272547253024,0.0021118995732825143,65536,58200,NUTS_NL_01m_2024.shp,NL1,2022,March,3
2022-04-01,2022-05-01,0.02730821818113327,0.039243895560503006,0.03207545032317523,0.0016979603505700334,65536,61003,NUTS_NL_01m_2024.shp,NL1,2022,April,4
2022-05-01,2022-06-01,0.02421603910624981,0.03171829506754875,0.02639840849991855,0.0015233193664344025,65536,61112,NUTS_NL_01m_2024.shp,NL1,2022,May,5
2022-06-01,2022-07-01,0.010048633441329002,0.033728308975696564,0.028128866968158632,0.002461597336032782,65536,37718,NUTS_NL_01m_2024.shp,NL1,2022,June,6
2022-07-01,2022-08-01,0.020768238231539726,0.02998654544353485,0.026366101450243873,0.0016881783896389956,65536,50417,NUTS_NL_01m_2024.shp,NL1,2022,July,7
2022-08-01,2022-09-01,0.024369390681385994,0.0351402722299099,0.028437138154531232,0.0015111245462996654,65536,33540,NUTS_NL_01m_2024.shp,NL1,2022,August,8
2022-09-01,2022-10-01,0.02294633537530899,0.036203086376190186,0.02957609078788477,0.0021923750836645886,65536,31540,NUTS_NL_01m_2024.shp,NL1,2022,September,9
2022-10-01,2022-11-01,0.01959976926445961,0.030387837439775467,0.026744410832725562,0.0022642935956792404,65536,58019,NUTS_NL_01m_2024.shp,NL1,2022,October,10
2022-11-01,2022-12-01,0.029124977067112923,0.03641583397984505,0.03272453176393722,0.0014320514918483064,65536,32503,NUTS_NL_01m_2024.shp,NL1,2022,November,11
2023-01-01,2023-02-01,0.031029172241687775,0.04168691486120224,0.03491368852778132,0.0016969559328345448,65536,32534,NUTS_NL_01m_2024.shp,NL1,2023,January,1
2023-02-01,2023-03-01,0.031605347990989685,0.03972519561648369,0.03590117566257798,0.0015569118731310456,65536,31454,NUTS_NL_01m_2024.shp,NL1,2023,February,2
2023-03-01,2023-04-01,0.027085348963737488,0.03674866259098053,0.03272616110145033,0.001506550914855444,65536,48802,NUTS_NL_01m_2024.shp,NL1,2023,March,3
2023-04-01,2023-05-01,0.02566252462565899,0.04448670521378517,0.033037531589967147,0.002070193884493076,65536,36911,NUTS_NL_01m_2024.shp,NL1,2023,April,4
2023-05-01,2023-06-01,0.01990286074578762,0.03664547950029373,0.03189574843536263,0.0017538200485794693,65536,31208,NUTS_NL_01m_2024.shp,NL1,2023,May,5
2023-06-01,2023-07-01,0.04620929807424545,0.053691137582063675,0.04851759972076761,0.001921403752963102,65536,57646,NUTS_NL_01m_2024.shp,NL1,2023,June,6
2023-07-01,2023-08-01,0.027479132637381554,0.04330374300479889,0.03789493132745139,0.0033473817197056674,65536,55280,NUTS_NL_01m_2024.shp,NL1,2023,July,7
2023-08-01,2023-09-01,0.029121387749910355,0.04419339448213577,0.0387765138184168,0.0027813126851739113,65536,37934,NUTS_NL_01m_2024.shp,NL1,2023,August,8
2023-09-01,2023-10-01,0.03513626754283905,0.04469970986247063,0.03934504619549358,0.0014799880663198869,65536,56777,NUTS_NL_01m_2024.shp,NL1,2023,September,9
2023-10-01,2023-11-01,0.03274970501661301,0.03841995447874069,0.03648444306168323,0.0011019765735972456,65536,47845,NUTS_NL_01m_2024.shp,NL1,2023,October,10
2023-11-01,2023-12-01,0.029757043346762657,0.041475459933280945,0.03669247762640956,0.0017947370534139768,65536,38462,NUTS_NL_01m_2024.shp,NL1,2023,November,11
2023-12-01,2024-01-01,0.025953005999326706,0.03820451721549034,0.03234472621989379,0.002248024050696553,65536,54519,NUTS_NL_01m_2024.shp,NL1,2023,December,12
2024-01-01,2024-02-01,0.033336199820041656,0.03865271061658859,0.03529042228014115,0.0011012343958988304,65536,45377,NUTS_NL_01m_2024.shp,NL1,2024,January,1
2024-02-01,2024-03-01,0.027657030150294304,0.039052218198776245,0.03230757840515721,0.00253092721403713,65536,54304,NUTS_NL_01m_2024.shp,NL1,2024,February,2
2024-03-01,2024-04-01,0.03147801011800766,0.0408942811191082,0.03605065658648802,0.002171279005473786,65536,45297,NUTS_NL_01m_2024.shp,NL1,2024,March,3
2024-04-01,2024-05-01,0.03120994381606579,0.03928028792142868,0.03528245947760518,0.002181707821025392,65536,53709,NUTS_NL_01m_2024.shp,NL1,2024,April,4
2024-05-01,2024-06-01,0.02756943367421627,0.03292218595743179,0.030756138360935742,0.0016599243317579363,65536,58945,NUTS_NL_01m_2024.shp,NL1,2024,May,5
2024-06-01,2024-07-01,0.025168539956212044,0.03530489653348923,0.030080943420759444,0.002470654596543093,65536,50833,NUTS_NL_01m_2024.shp,NL1,2024,June,6
2024-07-01,2024-08-01,0.029342003166675568,0.04417647421360016,0.0355953945559881,0.0027454735839181088,65536,34496,NUTS_NL_01m_2024.shp,NL1,2024,July,7
2024-08-01,2024-09-01,0.034702520817518234,0.051297377794981,0.04001720074276328,0.0020000970675364757,65536,37497,NUTS_NL_01m_2024.shp,NL1,2024,August,8
2024-09-01,2024-10-01,0.026948798447847366,0.04017715901136398,0.032439188181706644,0.0029364639034837187,65536,46064,NUTS_NL_01m_2024.shp,NL1,2024,September,9
2024-10-01,2024-11-01,0.025805098935961723,0.03522118180990219,0.03069985182818459,0.0018420801203080912,65536,34356,NUTS_NL_01m_2024.shp,NL1,2024,October,10
2024-11-01,2024-12-01,0.031291842460632324,0.03660482540726662,0.03356778477480972,0.0013884255072502377,65536,55672,NUTS_NL_01m_2024.shp,NL1,2024,November,11
2018-04-01,2018-05-01,0.031110988929867744,0.03227153792977333,0.03150027313088439,0.0004636495315248131,65536,63907,NUTS_NL_01m_2024.shp,NL11,2018,April,4
2018-05-01,2018-06-01,0.03054119274020195,0.032714758068323135,0.03168612878174268,0.0009282916842752186,65536,57114,NUTS_NL_01m_2024.shp,NL11,2018,May,5
2018-06-01,2018-07-01,0.026400504633784294,0.033170185983181,0.029350960578277015,0.0013345935972399958,65536,37361,NUTS_NL_01m_2024.shp,NL11,2018,June,6
2018-07-01,2018-08-01,0.02378207817673683,0.031515732407569885,0.02850811857768042,0.0013573492465893996,65536,52558,NUTS_NL_01m_2024.shp,NL11,2018,July,7
2018-08-01,2018-09-01,0.04194192215800285,0.04885192960500717,0.04598398400871106,0.0022732668352520398,65536,48211,NUTS_NL_01m_2024.shp,NL11,2018,August,8
2018-09-01,2018-10-01,0.02729564532637596,0.03428850695490837,0.030525218569956086,0.0013235047038084903,65536,49693,NUTS_NL_01m_2024.shp,NL11,2018,September,9
2018-10-01,2018-11-01,0.02719002030789852,0.034184299409389496,0.03157493727723319,0.0013522216683593575,65536,50986,NUTS_NL_01m_2024.shp,NL11,2018,October,10
2018-11-01,2018-12-01,0.028433213010430336,0.03389107808470726,0.03237181054422377,0.0007657193879090538,65536,36854,NUTS_NL_01m_2024.shp,NL11,2018,November,11
2019-01-01,2019-02-01,0.031260572373867035,0.03301048278808594,0.03245032215883705,0.00047780077902319693,65536,54866,NUTS_NL_01m_2024.shp,NL11,2019,January,1
2019-03-01,2019-04-01,0.03744388744235039,0.04094439744949341,0.038711837804228634,0.0009463099479287918,65536,40834,NUTS_NL_01m_2024.shp,NL11,2019,March,3
2019-04-01,2019-05-01,0.035444386303424835,0.03968024626374245,0.037691567608084446,0.0011230116103752195,65536,48521,NUTS_NL_01m_2024.shp,NL11,2019,April,4
2019-05-01,2019-06-01,0.02932165190577507,0.03381063789129257,0.03184558096798677,0.001007895314456931,65536,45434,NUTS_NL_01m_2024.shp,NL11,2019,May,5
