,NUTS_ID,year,month,NO2,SO2,CO,O3,HCHO,PM25,GDP,population,GDP_per_capita,O3_quality,CO_quality,NO2_quality,SO2_quality,PM25_quality,HCHO_quality,season,PM25_weighted_quality,NO2_weighted_quality,O3_weighted_quality,SO2_weighted_quality,CO_weighted_quality,HCHO_weighted_quality,Index,Country,GDP_Normalized,GDP_per_capita_min,GDP_per_capita_max,Air_Inequity_Index
959,NL423,2019,12,2.3664827665243218,423.26,0.034904444,0.1340413163989426,9.41,5.96212,24884890000,597000,41683.23283082077,3,4,1,6,1,2,Winter,0.4,0.25,0.30000000000000004,0.72,0.24,0.14,2.05,NL,0.8144918821477549,29849.78723404255,93639.15523465704,1.6697083584028973
960,NL112,2020,1,0.4802180948172396,63.22,0.032801913,0.1286192449327725,0.25,4.55989,1960910000,46000,42628.47826086957,3,4,1,2,1,1,Winter,0.4,0.25,0.30000000000000004,0.24,0.24,0.07,1.5,NL,0.7637571969986805,28942.222222222223,86875.22955523673,1.1456357954980207
961,NL112,2020,2,2.049907556,49.09,0.035761835,0.1840236359678388,4.22,3.49714,1960910000,46000,42628.47826086957,4,4,1,1,1,1,Winter,0.4,0.25,0.4,0.12,0.24,0.07,1.48,NL,0.7637571969986805,28942.222222222223,86875.22955523673,1.130360651558047
962,NL112,2020,3,2.739384640732628,30.74,0.037759549,0.1514307198017666,3,4.36439,1960910000,46000,42628.47826086957,4,4,1,1,1,1,Spring,0.36,0.22,0.6,0.12,0.28,0.08,1.66,NL,0.7637571969986805,28942.222222222223,86875.22955523673,1.2678369470178095
963,NL112,2020,4,1.253434668911074,0.23,0.031560915,0.1803800682438662,0.71,6.18509,1960910000,46000,42628.47826086957,4,4,1,1,1,1,Spring,0.36,0.22,0.6,0.12,0.28,0.08,1.66,NL,0.7637571969986805,28942.222222222223,86875.22955523673,1.2678369470178095
964,NL112,2020,5,1.5721339048480625,8.87,0.034523518,0.1477290202711879,2.04,4.81716,1960910000,46000,42628.47826086957,3,4,1,1,1,1,Spring,0.36,0.22,0.44999999999999996,0.12,0.28,0.08,1.51,NL,0.7637571969986805,28942.222222222223,86875.22955523673,1.1532733674680076
965,NL112,2020,6,1.6552972957470309,0.19,0.026776849,0.1452106993072104,1.83,6.46145,1960910000,46000,42628.47826086957,3,3,1,1,1,1,Summer,0.25,0.15,0.8999999999999999,0.05,0.30000000000000004,0.15,1.7999999999999998,NL,0.7637571969986805,28942.222222222223,86875.22955523673,1.3747629545976248
966,NL112,2020,7,1.6537778161409515,8.74,0.026152013,0.1301113264260312,3.83,5.34713,1960910000,46000,42628.47826086957,3,3,1,1,1,1,Summer,0.25,0.15,0.8999999999999999,0.05,0.30000000000000004,0.15,1.7999999999999998,NL,0.7637571969986805,28942.222222222223,86875.22955523673,1.3747629545976248
967,NL112,2020,8,0.7766114863041018,3.45,0.030832484,0.143915286,1.43,8.62565,1960910000,46000,42628.47826086957,3,4,1,1,1,1,Summer,0.25,0.15,0.8999999999999999,0.05,0.4,0.15,1.9,NL,0.7637571969986805,28942.222222222223,86875.22955523673,1.4511386742974928
968,NL112,2020,9,5.6336293627206135,7.61,0.036964953,0.1303496725215999,0.99,8.98373,1960910000,46000,42628.47826086957,3,4,1,1,1,1,Autumn,0.35,0.23,0.44999999999999996,0.12,0.28,0.08,1.51,NL,0.7637571969986805,28942.222222222223,86875.22955523673,1.1532733674680076
969,NL112,2020,10,4.323067868555615,45.63,0.03044707,0.1260880028784864,1.77,5.61087,1960910000,46000,42628.47826086957,3,4,1,1,1,1,Autumn,0.35,0.23,0.44999999999999996,0.12,0.28,0.08,1.51,NL,0.7637571969986805,28942.222222222223,86875.22955523673,1.1532733674680076
970,NL112,2020,11,4.883229544,45.63,0.032340996,0.129564306,1.77,9.53957,1960910000,46000,42628.47826086957,3,4,1,1,1,1,Autumn,0.35,0.23,0.44999999999999996,0.12,0.28,0.08,1.51,NL,0.7637571969986805,28942.222222222223,86875.22955523673,1.1532733674680076
971,NL112,2020,12,2.467970517387585,45.63,0.034936392,0.1575026481814637,1.77,7.15195,1960910000,46000,42628.47826086957,4,4,1,1,1,1,Winter,0.4,0.25,0.4,0.12,0.24,0.07,1.48,NL,0.7637571969986805,28942.222222222223,86875.22955523673,1.130360651558047
972,NL114,2020,1,0.6186420321120458,120.44,0.030925465,0.1277000401257757,2.69,4.88173,3907200000,135000,28942.222222222223,3,4,1,3,1,1,Winter,0.4,0.25,0.30000000000000004,0.36,0.24,0.07,1.62,NL,1,28942.222222222223,86875.22955523673,1.62
973,NL114,2020,2,2.673519072944408,28.68,0.036535157,0.1821390280935399,1.6,3.60997,3907200000,135000,28942.222222222223,4,4,1,1,1,1,Winter,0.4,0.25,0.4,0.12,0.24,0.07,1.48,NL,1,28942.222222222223,86875.22955523673,1.48
974,NL114,2020,3,3.043144640585871,15.54,0.037086804,0.1523018267376225,1.69,4.47077,3907200000,135000,28942.222222222223,4,4,1,1,1,1,Spring,0.36,0.22,0.6,0.12,0.28,0.08,1.66,NL,1,28942.222222222223,86875.22955523673,1.66
975,NL114,2020,4,2.4469698877286725,7.94,0.033169985,0.1800922724408462,0.12,6.54943,3907200000,135000,28942.222222222223,4,4,1,1,1,1,Spring,0.36,0.22,0.6,0.12,0.28,0.08,1.66,NL,1,28942.222222222223,86875.22955523673,1.66
976,NL114,2020,5,1.590378888190083,6.57,0.033916772,0.1473469595444168,1.85,4.76972,3907200000,135000,28942.222222222223,3,4,1,1,1,1,Spring,0.36,0.22,0.44999999999999996,0.12,0.28,0.08,1.51,NL,1,28942.222222222223,86875.22955523673,1.51
977,NL114,2020,6,1.4803431396984807,8.47,0.029098489,0.1424208178789585,2.75,6.54088,3907200000,135000,28942.222222222223,3,3,1,1,1,1,Summer,0.25,0.15,0.8999999999999999,0.05,0.30000000000000004,0.15,1.7999999999999998,NL,1,28942.222222222223,86875.22955523673,1.7999999999999998
978,NL114,2020,7,1.2731531574470056,6.06,0.026231461,0.1303316494785711,2.77,5.66396,3907200000,135000,28942.222222222223,3,3,1,1,1,1,Summer,0.25,0.15,0.8999999999999999,0.05,0.30000000000000004,0.15,1.7999999999999998,NL,1,28942.222222222223,86875.22955523673,1.7999999999999998
979,NL114,2020,8,0.8498317157421175,2.69,0.030049014,0.144051251,0.37,8.76521,3907200000,135000,28942.222222222223,3,4,1,1,1,1,Summer,0.25,0.15,0.8999999999999999,0.05,0.4,0.15,1.9,NL,1,28942.222222222223,86875.22955523673,1.9
980,NL114,2020,9,3.9547994062220586,120.05,0.037902109,0.1300420210354836,1.52,9.27038,3907200000,135000,28942.222222222223,3,4,1,3,1,1,Autumn,0.35,0.23,0.44999999999999996,0.36,0.28,0.08,1.7499999999999998,NL,1,28942.222222222223,86875.22955523673,1.7499999999999998
981,NL114,2020,10,4.243790830109619,34.29,0.030192752,0.1259308939568982,0.83,5.65362,3907200000,135000,28942.222222222223,3,4,1,1,1,1,Autumn,0.35,0.23,0.44999999999999996,0.12,0.28,0.08,1.51,NL,1,28942.222222222223,86875.22955523673,1.51
982,NL114,2020,11,4.500209764479121,34.29,0.034508052,0.1300368960581353,0.83,9.97546,3907200000,135000,28942.222222222223,3,4,1,1,1,1,Autumn,0.35,0.23,0.44999999999999996,0.12,0.28,0.08,1.51,NL,1,28942.222222222223,86875.22955523673,1.51
983,NL114,2020,12,1.6040375638730024,34.29,0.035396345,0.1554636253804263,0.83,7.20261,3907200000,135000,28942.222222222223,4,4,1,1,1,1,Winter,0.4,0.25,0.4,0.12,0.24,0.07,1.48,NL,1,28942.222222222223,86875.22955523673,1.48
984,NL115,2020,1,6.594619547631062,106.6,0.032447267,0.1279209791635747,1.79,4.52342,18420620000,405000,45483.01234567901,3,4,1,3,1,1,Winter,0.4,0.25,0.30000000000000004,0.36,0.24,0.07,1.62,NL,0.7144841794872503,28942.222222222223,86875.22955523673,1.1574643707693455
985,NL115,2020,2,2.135188957,53.43,0.036273618,0.1840563305275246,2.27,3.49221,18420620000,405000,45483.01234567901,4,4,1,2,1,1,Winter,0.4,0.25,0.4,0.24,0.24,0.07,1.6,NL,0.7144841794872503,28942.222222222223,86875.22955523673,1.1431746871796005
986,NL115,2020,3,2.5749923341598264,11.48,0.038163136,0.1518443662589179,0.67,4.3571,18420620000,405000,45483.01234567901,4,4,1,1,1,1,Spring,0.36,0.22,0.6,0.12,0.28,0.08,1.66,NL,0.7144841794872503,28942.222222222223,86875.22955523673,1.1860437379488353
987,NL115,2020,4,1.434072194684765,0.29,0.032413439,0.1813787010803715,0.46,6.25724,18420620000,405000,45483.01234567901,4,4,1,1,1,1,Spring,0.36,0.22,0.6,0.12,0.28,0.08,1.66,NL,0.7144841794872503,28942.222222222223,86875.22955523673,1.1860437379488353
988,NL115,2020,5,1.5529608735699705,16.04,0.03455102,0.1483004940979701,3.96,4.8167,18420620000,405000,45483.01234567901,3,4,1,1,1,1,Spring,0.36,0.22,0.44999999999999996,0.12,0.28,0.08,1.51,NL,0.7144841794872503,28942.222222222223,86875.22955523673,1.0788711110257478
989,NL115,2020,6,1.536922134004881,1.11,0.026845441,0.1442054761225008,2.59,6.36812,18420620000,405000,45483.01234567901,3,3,1,1,1,1,Summer,0.25,0.15,0.8999999999999999,0.05,0.30000000000000004,0.15,1.7999999999999998,NL,0.7144841794872503,28942.222222222223,86875.22955523673,1.2860715230770503
990,NL115,2020,7,1.506598947396166,2.25,0.026837474,0.1300112608630002,3.04,5.33151,18420620000,405000,45483.01234567901,3,3,1,1,1,1,Summer,0.25,0.15,0.8999999999999999,0.05,0.30000000000000004,0.15,1.7999999999999998,NL,0.7144841794872503,28942.222222222223,86875.22955523673,1.2860715230770503
991,NL115,2020,8,1.026385973607187,6.42,0.030239188,0.1439086229738813,0.4,8.65621,18420620000,405000,45483.01234567901,3,4,1,1,1,1,Summer,0.25,0.15,0.8999999999999999,0.05,0.4,0.15,1.9,NL,0.7144841794872503,28942.222222222223,86875.22955523673,1.3575199410257754
992,NL115,2020,9,4.601831117044726,32.93,0.03736894,0.1298366336878319,1.53,8.93566,18420620000,405000,45483.01234567901,3,4,1,1,1,1,Autumn,0.35,0.23,0.44999999999999996,0.12,0.28,0.08,1.51,NL,0.7144841794872503,28942.222222222223,86875.22955523673,1.0788711110257478
993,NL115,2020,10,4.097328116639692,27.22,0.029644598,0.1259852034982969,2.47,5.56929,18420620000,405000,45483.01234567901,3,3,1,1,1,1,Autumn,0.35,0.23,0.44999999999999996,0.12,0.21000000000000002,0.08,1.44,NL,0.7144841794872503,28942.222222222223,86875.22955523673,1.0288572184616405
994,NL115,2020,11,4.921305836006535,27.22,0.034385998,0.1297345313077563,2.47,9.44708,18420620000,405000,45483.01234567901,3,4,1,1,1,1,Autumn,0.35,0.23,0.44999999999999996,0.12,0.28,0.08,1.51,NL,0.7144841794872503,28942.222222222223,86875.22955523673,1.0788711110257478
995,NL115,2020,12,1.4718262212478437,27.22,0.035637941,0.1560587426328113,2.47,6.87372,18420620000,405000,45483.01234567901,4,4,1,1,1,1,Winter,0.4,0.25,0.4,0.12,0.24,0.07,1.48,NL,0.7144841794872503,28942.222222222223,86875.22955523673,1.0574365856411305
996,NL126,2020,1,0.097193799,108.15,0.031603697,0.1282244817446985,1.77,4.61873,6983490000,188000,37146.22340425532,3,4,1,3,1,1,Winter,0.4,0.25,0.30000000000000004,0.36,0.24,0.07,1.62,NL,0.8583881355429335,28942.222222222223,86875.22955523673,1.3905887795795524
997,NL126,2020,2,1.7964794201036591,117.97,0.035342525,0.1851872082636558,0.68,3.54934,6983490000,188000,37146.22340425532,4,4,1,3,1,1,Winter,0.4,0.25,0.4,0.36,0.24,0.07,1.7200000000000002,NL,0.8583881355429335,28942.222222222223,86875.22955523673,1.4764275931338458
998,NL126,2020,3,2.7217636728566994,27.35,0.036835625,0.1530115991373057,1.31,4.3536,6983490000,188000,37146.22340425532,4,4,1,1,1,1,Spring,0.36,0.22,0.6,0.12,0.28,0.08,1.66,NL,0.8583881355429335,28942.222222222223,86875.22955523673,1.4249243050012694
999,NL126,2020,4,1.613761533906717,0.33,0.031863218,0.1809574316937517,0.27,6.61658,6983490000,188000,37146.22340425532,4,4,1,1,1,1,Spring,0.36,0.22,0.6,0.12,0.28,0.08,1.66,NL,0.8583881355429335,28942.222222222223,86875.22955523673,1.4249243050012694
1000,NL126,2020,5,1.3912453877418158,0.17,0.035124492,0.1485477064558042,1.39,4.91725,6983490000,188000,37146.22340425532,3,4,1,1,1,1,Spring,0.36,0.22,0.44999999999999996,0.12,0.28,0.08,1.51,NL,0.8583881355429335,28942.222222222223,86875.22955523673,1.2961660846698295
1001,NL126,2020,6,1.432900151690777,0.68,0.028147371,0.1441482276350555,2.29,6.43572,6983490000,188000,37146.22340425532,3,3,1,1,1,1,Summer,0.25,0.15,0.8999999999999999,0.05,0.30000000000000004,0.15,1.7999999999999998,NL,0.8583881355429335,28942.222222222223,86875.22955523673,1.545098644
1002,NL126,2020,7,1.691716767680195,6.8,0.02655478,0.1302709500459443,3.5,5.39583,6983490000,188000,37146.22340425532,3,3,1,1,1,1,Summer,0.25,0.15,0.8999999999999999,0.05,0.30000000000000004,0.15,1.7999999999999998,NL,0.8583881355429335,28942.222222222223,86875.22955523673,1.545098644
1003,NL126,2020,8,0.8540635625722984,2.4,0.02979444,0.144488138,0.77,8.65734,6983490000,188000,37146.22340425532,3,3,1,1,1,1,Summer,0.25,0.15,0.8999999999999999,0.05,0.30000000000000004,0.15,1.7999999999999998,NL,0.8583881355429335,28942.222222222223,86875.22955523673,1.545098644
1004,NL126,2020,9,0.9732683622544398,6.85,0.039116536,0.1293566912725333,0.78,9.02743,6983490000,188000,37146.22340425532,3,4,1,1,1,1,Autumn,0.35,0.23,0.44999999999999996,0.12,0.28,0.08,1.51,NL,0.8583881355429335,28942.222222222223,86875.22955523673,1.2961660846698295
1005,NL126,2020,10,1.207348168899772,17.75,0.030011085,0.1271531357128508,1.4,5.5368,6983490000,188000,37146.22340425532,3,4,1,1,1,1,Autumn,0.35,0.23,0.44999999999999996,0.12,0.28,0.08,1.51,NL,0.8583881355429335,28942.222222222223,86875.22955523673,1.2961660846698295
1006,NL126,2020,11,5.050073364187615,17.75,0.034382773,0.1293488647266345,1.4,9.4244,6983490000,188000,37146.22340425532,3,4,1,1,1,1,Autumn,0.35,0.23,0.44999999999999996,0.12,0.28,0.08,1.51,NL,0.8583881355429335,28942.222222222223,86875.22955523673,1.2961660846698295
1007,NL126,2020,12,2.939959221567828,17.75,0.037274152,0.1507859507656798,1.4,6.45032,6983490000,188000,37146.22340425532,4,4,1,1,1,1,Winter,0.4,0.25,0.4,0.12,0.24,0.07,1.48,NL,0.8583881355429335,28942.222222222223,86875.22955523673,1.2704144406035416
1008,NL127,2020,1,7.424822397543662,54.17,0.032209298,0.1276871211707706,3.85,4.2788,11068340000,321000,34480.80996884735,3,4,1,2,1,1,Winter,0.4,0.25,0.30000000000000004,0.24,0.24,0.07,1.5,NL,0.9043966815879618,28942.222222222223,86875.22955523673,1.3565950223819427
1009,NL127,2020,2,1.689493487575818,60.31,0.033630741,0.1873800415353734,0.4,3.50937,11068340000,321000,34480.80996884735,4,4,1,2,1,1,Winter,0.4,0.25,0.4,0.24,0.24,0.07,1.6,NL,0.9043966815879618,28942.222222222223,86875.22955523673,1.447034690540739
1010,NL127,2020,3,1.9097978180421813,13.64,0.037208939,0.1520269157986223,0.86,4.29697,11068340000,321000,34480.80996884735,4,4,1,1,1,1,Spring,0.36,0.22,0.6,0.12,0.28,0.08,1.66,NL,0.9043966815879618,28942.222222222223,86875.22955523673,1.5012984914360166
1011,NL127,2020,4,0.6709569560520994,7.13,0.033033313,0.1826823157802013,0.24,6.3438,11068340000,321000,34480.80996884735,4,4,1,1,1,1,Spring,0.36,0.22,0.6,0.12,0.28,0.08,1.66,NL,0.9043966815879618,28942.222222222223,86875.22955523673,1.5012984914360166
1012,NL127,2020,5,0.9678311776941392,26.27,0.034091853,0.1498471951794879,2.5,4.90895,11068340000,321000,34480.80996884735,3,4,1,1,1,1,Spring,0.36,0.22,0.44999999999999996,0.12,0.28,0.08,1.51,NL,0.9043966815879618,28942.222222222223,86875.22955523673,1.3656389891978225
1013,NL127,2020,6,1.568368243994566,1.86,0.028337141,0.1446872937188291,2.01,6.24672,11068340000,321000,34480.80996884735,3,3,1,1,1,1,Summer,0.25,0.15,0.8999999999999999,0.05,0.30000000000000004,0.15,1.7999999999999998,NL,0.9043966815879618,28942.222222222223,86875.22955523673,1.6279140268583312
1014,NL127,2020,7,1.5040297395850033,6.91,0.026814911,0.1303965467140617,2.98,5.08921,11068340000,321000,34480.80996884735,3,3,1,1,1,1,Summer,0.25,0.15,0.8999999999999999,0.05,0.30000000000000004,0.15,1.7999999999999998,NL,0.9043966815879618,28942.222222222223,86875.22955523673,1.6279140268583312
1015,NL127,2020,8,0.4095489610510911,2.67,0.030364952,0.1434584628471183,0.76,8.7535,11068340000,321000,34480.80996884735,3,4,1,1,1,1,Summer,0.25,0.15,0.8999999999999999,0.05,0.4,0.15,1.9,NL,0.9043966815879618,28942.222222222223,86875.22955523673,1.7183536950171274
1016,NL127,2020,9,3.5723125593648826,419.97,0.038101313,0.1300898881253459,3.29,8.64881,11068340000,321000,34480.80996884735,3,4,1,6,1,1,Autumn,0.35,0.23,0.44999999999999996,0.72,0.28,0.08,2.11,NL,0.9043966815879618,28942.222222222223,86875.22955523673,1.9082769981505994
1017,NL127,2020,10,3.2553561485871274,3.97,0.030154889,0.1266922628974364,1.49,5.64863,11068340000,321000,34480.80996884735,3,4,1,1,1,1,Autumn,0.35,0.23,0.44999999999999996,0.12,0.28,0.08,1.51,NL,0.9043966815879618,28942.222222222223,86875.22955523673,1.3656389891978225
1018,NL127,2020,11,4.318362624192945,3.97,0.031850211,0.1318740393247481,1.49,9.15446,11068340000,321000,34480.80996884735,3,4,1,1,1,1,Autumn,0.35,0.23,0.44999999999999996,0.12,0.28,0.08,1.51,NL,0.9043966815879618,28942.222222222223,86875.22955523673,1.3656389891978225
1019,NL127,2020,12,1.4395390630824687,3.97,0.037392967,0.153687594,1.49,6.54509,11068340000,321000,34480.80996884735,4,4,1,1,1,1,Winter,0.4,0.25,0.4,0.12,0.24,0.07,1.48,NL,0.9043966815879618,28942.222222222223,86875.22955523673,1.3385070887501835
1020,NL128,2020,1,0.2049644151365018,32.17,0.032013721,0.1273582396407635,2.05,4.56872,4255760000,142000,29970.140845070422,3,4,1,1,1,1,Winter,0.4,0.25,0.30000000000000004,0.12,0.24,0.07,1.3800000000000001,NL,0.9822567708777926,28942.222222222223,86875.22955523673,1.355514343811354
1021,NL128,2020,2,22.11047994404781,72.15,0.032415291,0.1884240583069265,3.2,3.65523,4255760000,142000,29970.140845070422,4,4,1,2,1,1,Winter,0.4,0.25,0.4,0.24,0.24,0.07,1.6,NL,0.9822567708777926,28942.222222222223,86875.22955523673,1.5716108334044683
1022,NL128,2020,3,2.145130820620288,26.53,0.037216096,0.1536499663190083,1.29,4.37779,4255760000,142000,29970.140845070422,4,4,1,1,1,1,Spring,0.36,0.22,0.6,0.12,0.28,0.08,1.66,NL,0.9822567708777926,28942.222222222223,86875.22955523673,1.6305462396571357
1023,NL128,2020,4,0.7962464068350024,6.06,0.033491553,0.1835052865155296,0.84,6.9471,4255760000,142000,29970.140845070422,4,4,1,1,1,1,Spring,0.36,0.22,0.6,0.12,0.28,0.08,1.66,NL,0.9822567708777926,28942.222222222223,86875.22955523673,1.6305462396571357
1024,NL128,2020,5,1.3266308226916346,9.53,0.030228698,0.1498294492169452,3.44,5.37146,4255760000,142000,29970.140845070422,3,4,1,1,1,1,Spring,0.36,0.22,0.44999999999999996,0.12,0.28,0.08,1.51,NL,0.9822567708777926,28942.222222222223,86875.22955523673,1.4832077240254669
1025,NL128,2020,6,1.5799416677887363,6.58,0.027236074,0.1433096065574399,3.21,6.7049,4255760000,142000,29970.140845070422,3,3,1,1,1,1,Summer,0.25,0.15,0.8999999999999999,0.05,0.30000000000000004,0.15,1.7999999999999998,NL,0.9822567708777926,28942.222222222223,86875.22955523673,1.7680621875800266
1026,NL128,2020,7,1.7744047861220171,8.39,0.027256979,0.1307914504185768,3.35,5.40397,4255760000,142000,29970.140845070422,3,3,1,1,1,1,Summer,0.25,0.15,0.8999999999999999,0.05,0.30000000000000004,0.15,1.7999999999999998,NL,0.9822567708777926,28942.222222222223,86875.22955523673,1.7680621875800266
1027,NL128,2020,8,0.8101988776334249,7.93,0.031391102,0.1431177822581371,0.07,9.10145,4255760000,142000,29970.140845070422,3,4,1,1,1,1,Summer,0.25,0.15,0.8999999999999999,0.05,0.4,0.15,1.9,NL,0.9822567708777926,28942.222222222223,86875.22955523673,1.8662878646678058
1028,NL128,2020,9,4.800670969845909,252.72,0.039035553,0.1295457749372445,0.78,9.0028,4255760000,142000,29970.140845070422,3,4,1,5,1,1,Autumn,0.35,0.23,0.44999999999999996,0.6,0.28,0.08,1.99,NL,0.9822567708777926,28942.222222222223,86875.22955523673,1.9546909740468073
1029,NL128,2020,10,1.783545479660515,32.29,0.030306548,0.1278952385723323,1.15,5.76677,4255760000,142000,29970.140845070422,3,4,1,1,1,1,Autumn,0.35,0.23,0.44999999999999996,0.12,0.28,0.08,1.51,NL,0.9822567708777926,28942.222222222223,86875.22955523673,1.4832077240254669
1030,NL128,2020,11,4.599628425454228,32.29,0.034650598,0.1303712587312308,1.15,9.42769,4255760000,142000,29970.140845070422,3,4,1,1,1,1,Autumn,0.35,0.23,0.44999999999999996,0.12,0.28,0.08,1.51,NL,0.9822567708777926,28942.222222222223,86875.22955523673,1.4832077240254669
1031,NL128,2020,12,2.390582214,32.29,0.037653658,0.1487963501745121,1.15,6.49221,4255760000,142000,29970.140845070422,3,4,1,1,1,1,Winter,0.4,0.25,0.30000000000000004,0.12,0.24,0.07,1.3800000000000001,NL,0.9822567708777926,28942.222222222223,86875.22955523673,1.355514343811354
1032,NL131,2020,1,0.3044814595703528,123.69,0.032086076,0.1275528856631792,1.57,4.75748,6245900000,193000,32362.17616580311,3,4,1,3,1,1,Winter,0.4,0.25,0.30000000000000004,0.36,0.24,0.07,1.62,NL,0.9409670911105638,28942.222222222223,86875.22955523673,1.5243666875991133
1033,NL131,2020,2,1.741814281710921,49.9,0.035683721,0.1825198380927237,3.62,3.57184,6245900000,193000,32362.17616580311,4,4,1,1,1,1,Winter,0.4,0.25,0.4,0.12,0.24,0.07,1.48,NL,0.9409670911105638,28942.222222222223,86875.22955523673,1.3926312948436343
1034,NL131,2020,3,2.909575065644872,16.78,0.038047548,0.1528802998087675,0.91,4.41571,6245900000,193000,32362.17616580311,4,4,1,1,1,1,Spring,0.36,0.22,0.6,0.12,0.28,0.08,1.66,NL,0.9409670911105638,28942.222222222223,86875.22955523673,1.5620053712435358
1035,NL131,2020,4,1.7374496449651842,8.61,0.03171866,0.1818706446703098,0.63,6.57056,6245900000,193000,32362.17616580311,4,4,1,1,1,1,Spring,0.36,0.22,0.6,0.12,0.28,0.08,1.66,NL,0.9409670911105638,28942.222222222223,86875.22955523673,1.5620053712435358
1036,NL131,2020,5,1.5627209848612231,10.72,0.033604035,0.148084804,0.94,4.85673,6245900000,193000,32362.17616580311,3,4,1,1,1,1,Spring,0.36,0.22,0.44999999999999996,0.12,0.28,0.08,1.51,NL,0.9409670911105638,28942.222222222223,86875.22955523673,1.4208603075769513
1037,NL131,2020,6,1.4310774806025393,0.69,0.026982754,0.1433718796467702,1.98,6.47794,6245900000,193000,32362.17616580311,3,3,1,1,1,1,Summer,0.25,0.15,0.8999999999999999,0.05,0.30000000000000004,0.15,1.7999999999999998,NL,0.9409670911105638,28942.222222222223,86875.22955523673,1.6937407639990145
1038,NL131,2020,7,1.4391693987719083,4.48,0.02700247,0.1299711575734539,2.42,5.54097,6245900000,193000,32362.17616580311,3,3,1,1,1,1,Summer,0.25,0.15,0.8999999999999999,0.05,0.30000000000000004,0.15,1.7999999999999998,NL,0.9409670911105638,28942.222222222223,86875.22955523673,1.6937407639990145
1039,NL131,2020,8,1.1706488980102456,2.35,0.030575423,0.1441832617501036,0.62,8.66704,6245900000,193000,32362.17616580311,3,4,1,1,1,1,Summer,0.25,0.15,0.8999999999999999,0.05,0.4,0.15,1.9,NL,0.9409670911105638,28942.222222222223,86875.22955523673,1.787837473110071
1040,NL131,2020,9,5.168581832385603,8.05,0.039010049,0.1294668284066936,1.58,9.16768,6245900000,193000,32362.17616580311,3,4,1,1,1,1,Autumn,0.35,0.23,0.44999999999999996,0.12,0.28,0.08,1.51,NL,0.9409670911105638,28942.222222222223,86875.22955523673,1.4208603075769513
1041,NL131,2020,10,3.827182159622093,33.97,0.029716344,0.1258120998514983,1.06,5.54763,6245900000,193000,32362.17616580311,3,3,1,1,1,1,Autumn,0.35,0.23,0.44999999999999996,0.12,0.21000000000000002,0.08,1.44,NL,0.9409670911105638,28942.222222222223,86875.22955523673,1.3549926111992117
1042,NL131,2020,11,5.648071247079022,33.97,0.035177771,0.1288711235971966,1.06,9.67941,6245900000,193000,32362.17616580311,3,4,1,1,1,1,Autumn,0.35,0.23,0.44999999999999996,0.12,0.28,0.08,1.51,NL,0.9409670911105638,28942.222222222223,86875.22955523673,1.4208603075769513
1043,NL131,2020,12,2.8495153837492064,33.97,0.035625912,0.1523256085806094,1.06,6.71603,6245900000,193000,32362.17616580311,4,4,1,1,1,1,Winter,0.4,0.25,0.4,0.12,0.24,0.07,1.48,NL,0.9409670911105638,28942.222222222223,86875.22955523673,1.3926312948436343
1044,NL132,2020,1,4.224491890861827,437.2,0.032253348,0.1270213705489245,2.67,4.99743,4985470000,168000,29675.416666666668,3,4,1,6,1,1,Winter,0.4,0.25,0.30000000000000004,0.72,0.24,0.07,1.98,NL,0.987344098,28942.222222222223,86875.22955523673,1.9549413146868917
1045,NL132,2020,2,2.340990708609989,46.83,0.032479872,0.1809570372762246,2.14,3.67195,4985470000,168000,29675.416666666668,4,4,1,1,1,1,Winter,0.4,0.25,0.4,0.12,0.24,0.07,1.48,NL,0.987344098,28942.222222222223,86875.22955523673,1.4612692655235353
1046,NL132,2020,3,3.1032454375606418,16.34,0.038307748,0.1539631799362638,1.67,4.52657,4985470000,168000,29675.416666666668,4,4,1,1,1,1,Spring,0.36,0.22,0.6,0.12,0.28,0.08,1.66,NL,0.987344098,28942.222222222223,86875.22955523673,1.6389912032223435
1047,NL132,2020,4,1.8298125261714315,3.49,0.031719484,0.1809717307177103,0.31,6.89726,4985470000,168000,29675.416666666668,4,4,1,1,1,1,Spring,0.36,0.22,0.6,0.12,0.28,0.08,1.66,NL,0.987344098,28942.222222222223,86875.22955523673,1.6389912032223435
1048,NL132,2020,5,1.5075733258833524,19.91,0.033646439,0.1470476546354048,2.09,4.99165,4985470000,168000,29675.416666666668,3,4,1,1,1,1,Spring,0.36,0.22,0.44999999999999996,0.12,0.28,0.08,1.51,NL,0.987344098,28942.222222222223,86875.22955523673,1.4908895884733366
1049,NL132,2020,6,1.5486483585498048,32.71,0.026132993,0.1415919361212539,1.41,6.77155,4985470000,168000,29675.416666666668,3,3,1,1,1,1,Summer,0.25,0.15,0.8999999999999999,0.05,0.30000000000000004,0.15,1.7999999999999998,NL,0.987344098,28942.222222222223,86875.22955523673,1.7772193769880833
1050,NL132,2020,7,1.779380828474637,7.28,0.026900434,0.1302216232105287,3.7,5.82398,4985470000,168000,29675.416666666668,3,3,1,1,1,1,Summer,0.25,0.15,0.8999999999999999,0.05,0.30000000000000004,0.15,1.7999999999999998,NL,0.987344098,28942.222222222223,86875.22955523673,1.7772193769880833
