NUTS_ID,EXCEED_mean
AL011,30.625
AL012,31.0
AL013,30.892857142857142
AL014,30.625
AL015,30.675675675675677
AL021,30.43243243243243
AL022,30.72222222222222
AL031,27.235294117647058
AL032,30.45
AL033,26.9
AL034,27.902439024390244
AL035,27.185185185185187
AT111,31.0
AT112,30.8
AT113,31.0
AT121,30.452380952380953
AT122,30.41304347826087
AT123,30.75
AT124,29.71186440677966
AT125,30.346153846153847
AT126,30.058823529411764
AT127,30.333333333333332
AT130,30.333333333333332
AT211,30.96153846153846
AT212,25.95744680851064
AT213,30.743589743589745
AT221,31.0
AT222,28.441176470588236
AT223,30.31578947368421
AT224,31.0
AT225,30.964285714285715
AT226,29.92105263157895
AT311,31.0
AT312,31.0
AT313,30.685714285714287
AT314,27.296296296296298
AT315,30.5
AT321,27.692307692307693
AT322,23.64814814814815
AT323,30.363636363636363
AT331,24.76923076923077
AT332,28.0
AT333,17.19047619047619
AT334,24.45
AT335,27.0
AT341,20.73913043478261
AT342,30.714285714285715
BE100,30.5
BE211,31.0
BE212,31.0
BE213,30.94736842105263
BE223,27.6
BE224,29.545454545454547
BE225,30.142857142857142
BE231,30.75
BE232,31.0
BE233,30.666666666666668
BE234,31.0
BE235,31.0
BE236,31.0
BE241,29.846153846153847
BE242,30.0
BE251,30.285714285714285
BE252,31.0
BE253,30.857142857142858
BE254,31.0
BE255,30.0
BE256,31.0
BE257,31.0
BE258,29.75
BE310,27.285714285714285
BE323,26.428571428571427
BE328,30.818181818181817
BE329,26.0
BE32A,28.5
BE32B,26.166666666666668
BE32C,26.666666666666668
BE32D,25.555555555555557
BE331,23.125
BE332,24.416666666666668
BE334,24.75
BE335,22.571428571428573
BE336,22.454545454545453
BE341,24.4
BE342,22.666666666666668
BE343,21.727272727272727
BE344,23.125
BE345,23.7
BE351,22.714285714285715
BE352,25.153846153846153
BE353,23.666666666666668
BG311,30.88235294117647
BG312,30.763157894736842
BG313,31.0
BG314,31.0
BG315,30.822222222222223
BG321,30.80392156862745
BG322,30.695652173913043
BG323,30.852941176470587
BG324,30.925925925925927
BG325,30.933333333333334
BG331,30.878048780487806
BG332,30.839285714285715
BG333,30.512820512820515
BG334,30.3
BG341,30.91566265060241
BG342,30.63157894736842
BG343,30.914285714285715
BG344,30.842105263157894
BG411,31.0
BG412,30.657894736842106
BG413,29.438356164383563
BG414,30.928571428571427
BG415,30.41176470588235
BG421,30.4375
BG422,30.88888888888889
BG423,28.958333333333332
BG424,27.424242424242426
BG425,30.34285714285714
CH011,27.473684210526315
CH012,19.868852459016395
CH013,28.5
CH021,20.273972602739725
CH022,26.055555555555557
CH023,28.0
CH024,26.444444444444443
CH025,26.77777777777778
CH032,28.285714285714285
CH033,27.88888888888889
CH040,28.714285714285715
CH051,14.166666666666666
CH052,28.0
CH053,28.0
CH054,25.666666666666668
CH055,24.291666666666668
CH056,19.180722891566266
CH057,28.466666666666665
CH061,22.352941176470587
CH062,13.5
CH063,17.545454545454547
CH064,14.25
CH065,18.25
CH066,27.666666666666668
CH070,22.393939393939394
CY000,30.934782608695652
CZ010,30.666666666666668
CZ020,29.602941176470587
CZ031,29.191666666666666
CZ032,27.852631578947367
CZ041,28.214285714285715
CZ042,29.91044776119403
CZ051,29.829268292682926
CZ052,30.903225806451612
CZ053,30.685185185185187
CZ063,30.2
CZ064,30.853932584269664
CZ071,30.82857142857143
CZ072,31.0
CZ080,30.91176470588235
DE111,29.0
DE112,28.0
DE113,28.444444444444443
DE114,28.0
DE115,28.666666666666668
DE116,28.923076923076923
DE117,29.0
DE118,28.666666666666668
DE119,29.0
DE11A,28.705882352941178
DE11B,28.333333333333332
DE11C,28.714285714285715
DE11D,28.055555555555557
DE121,26.0
DE122,28.666666666666668
DE123,28.666666666666668
DE124,26.88888888888889
DE125,28.0
DE126,28.666666666666668
DE127,28.153846153846153
DE128,28.583333333333332
DE129,27.5
DE12A,26.0
DE12B,27.714285714285715
DE12C,25.4
DE131,27.0
DE132,25.11111111111111
DE133,26.0
DE134,26.0
DE135,25.11111111111111
DE136,23.76923076923077
DE137,26.625
DE138,28.333333333333332
DE139,26.90909090909091
DE13A,26.466666666666665
DE141,27.25
DE142,27.333333333333332
DE143,26.0
DE144,30.0
DE145,29.0625
DE146,29.066666666666666
DE147,29.09090909090909
DE148,29.142857142857142
DE149,28.0
DE211,29.5
DE212,29.0
DE214,31.0
DE215,29.444444444444443
DE216,28.533333333333335
DE217,27.5
DE218,28.666666666666668
DE219,28.928571428571427
DE21A,29.0
DE21B,28.7
DE21C,27.166666666666668
DE21D,29.454545454545453
DE21E,28.125
DE21F,28.666666666666668
DE21G,30.181818181818183
DE21H,28.2
DE21I,28.8
DE21J,28.5
DE21K,29.88888888888889
DE21L,27.4
DE21M,30.61111111111111
DE21N,28.428571428571427
DE221,29.0
DE223,29.0
DE224,30.5
DE225,30.0
DE226,29.0
DE227,29.22222222222222
DE228,30.944444444444443
DE229,28.818181818181817
DE22A,30.785714285714285
DE22B,29.11764705882353
DE22C,29.555555555555557
DE231,28.0
DE233,28.0
DE234,28.2
DE235,28.285714285714285
DE236,28.466666666666665
DE237,28.058823529411764
DE238,29.0
DE239,28.25
DE23A,28.153846153846153
DE242,30.0
DE243,30.0
DE245,30.0
DE246,28.466666666666665
DE247,28.8
DE248,29.444444444444443
DE249,28.583333333333332
DE24A,28.714285714285715
DE24B,29.3
DE24C,30.0
DE24D,28.25
DE252,30.0
DE254,30.333333333333332
DE256,28.814814814814813
DE257,30.0
DE258,29.0
DE259,29.5
DE25A,29.0
DE25B,28.75
DE25C,28.818181818181817
DE261,29.0
DE262,30.0
DE263,29.0
DE264,28.0
DE265,28.75
DE266,28.933333333333334
DE267,29.90909090909091
DE268,29.8
DE269,28.0
DE26A,28.23076923076923
DE26B,29.9
DE26C,28.714285714285715
DE271,28.0
DE272,27.0
DE273,28.0
DE274,30.0
DE275,28.666666666666668
DE276,28.428571428571427
DE277,29.0
DE278,28.8
DE279,29.166666666666668
DE27A,29.666666666666668
DE27B,27.941176470588236
DE27C,28.375
DE27D,29.058823529411764
DE27E,24.22222222222222
DE300,31.0
DE401,31.0
DE402,31.0
DE403,31.0
DE404,30.333333333333332
DE405,30.19047619047619
DE406,31.0
DE407,31.0
DE408,30.347826086956523
DE409,30.14814814814815
DE40A,30.130434782608695
DE40B,31.0
DE40C,31.0
DE40D,30.083333333333332
DE40E,30.942857142857143
DE40F,29.36
DE40G,30.85
DE40H,31.0
DE40I,30.0
DE501,30.6
DE502,31.0
DE600,30.0
DE711,29.0
DE712,30.5
DE714,29.0
DE715,28.444444444444443
DE716,28.7
DE717,29.166666666666668
DE718,27.166666666666668
DE719,28.375
DE71A,29.25
DE71B,28.0
DE71C,29.75
DE71D,27.333333333333332
DE71E,28.866666666666667
DE721,29.583333333333332
DE722,27.0
DE723,26.77777777777778
DE724,29.555555555555557
DE725,28.35
DE731,30.0
DE732,27.823529411764707
DE733,28.307692307692307
DE734,29.647058823529413
DE735,29.428571428571427
DE736,28.476190476190474
DE737,28.307692307692307
DE803,29.0
DE804,30.0
DE80J,29.931506849315067
DE80K,29.19148936170213
DE80L,28.93617021276596
DE80M,29.346153846153847
DE80N,29.70909090909091
DE80O,29.772727272727273
DE911,30.0
DE912,29.5
DE913,29.0
DE914,28.571428571428573
DE916,27.692307692307693
DE917,30.0
DE918,28.823529411764707
DE91A,29.571428571428573
DE91B,29.666666666666668
DE91C,28.73913043478261
DE922,29.576923076923077
DE923,30.0
DE925,29.533333333333335
DE926,28.75
DE927,29.352941176470587
DE928,30.0
DE929,29.551724137931036
DE931,29.5
DE932,29.607142857142858
DE933,30.0
DE934,29.294117647058822
DE935,29.72222222222222
DE936,30.11111111111111
DE937,30.03448275862069
DE938,29.84
DE939,30.11111111111111
DE93A,28.636363636363637
DE93B,30.0
DE941,31.0
DE942,30.0
DE943,31.0
DE944,30.0
DE945,30.0
DE946,30.444444444444443
DE947,29.8125
DE948,29.55
DE949,29.583333333333332
DE94A,30.0
DE94B,29.8
DE94C,30.0
DE94D,29.857142857142858
DE94E,29.571428571428573
DE94F,30.0
DE94G,30.25
DE94H,29.77777777777778
DEA11,30.0
DEA12,30.0
DEA13,29.5
DEA14,30.0
DEA15,27.5
DEA16,30.0
DEA17,30.0
DEA18,28.0
DEA19,27.0
DEA1A,27.0
DEA1B,30.0
DEA1C,29.0
DEA1D,28.857142857142858
DEA1E,29.875
DEA1F,29.53846153846154
DEA22,25.666666666666668
DEA23,28.5
DEA24,29.5
DEA26,22.75
DEA27,24.75
DEA28,21.714285714285715
DEA29,26.5
DEA2A,26.615384615384617
DEA2B,28.166666666666668
DEA2C,25.692307692307693
DEA2D,22.3
DEA31,30.0
DEA32,30.0
DEA33,30.0
DEA34,29.263157894736842
DEA35,29.307692307692307
DEA36,29.7
DEA37,29.2
DEA38,29.842105263157894
DEA41,30.0
DEA42,29.916666666666668
DEA43,30.0
DEA44,29.944444444444443
DEA45,30.0
DEA46,30.0
DEA47,29.625
DEA51,28.0
DEA52,29.666666666666668
DEA53,27.5
DEA54,30.0
DEA55,30.0
DEA56,28.0
DEA57,26.22222222222222
DEA58,27.384615384615383
DEA59,25.88888888888889
DEA5A,25.785714285714285
DEA5B,27.42105263157895
DEA5C,28.666666666666668
DEB11,26.0
DEB12,23.272727272727273
DEB13,25.5
DEB14,26.454545454545453
DEB15,25.75
DEB17,25.625
DEB18,26.0
DEB1A,26.3
DEB1B,25.90909090909091
DEB1C,25.875
DEB1D,25.923076923076923
DEB21,26.0
DEB22,24.933333333333334
DEB23,24.38095238095238
DEB24,23.833333333333332
DEB25,25.8125
DEB31,29.0
DEB32,24.5
DEB35,29.0
DEB36,27.5
DEB38,29.0
DEB39,29.0
DEB3A,26.0
DEB3B,28.125
DEB3C,27.0
DEB3D,26.22222222222222
DEB3E,28.2
DEB3F,25.25
DEB3G,26.0
DEB3H,27.88888888888889
DEB3I,28.0
DEB3J,27.857142857142858
DEB3K,26.5
DEC01,27.2
DEC02,26.0
DEC03,27.5
DEC04,27.166666666666668
DEC05,26.714285714285715
DEC06,26.0
DED21,30.8
DED2C,30.333333333333332
DED2D,29.870967741935484
DED2E,31.0
DED2F,30.125
DED41,31.0
DED42,29.40740740740741
DED43,30.96
DED44,29.4
DED45,31.0
DED51,31.0
DED52,31.0
DED53,31.0
DEE01,31.0
DEE02,31.0
DEE03,31.0
DEE04,28.96875
DEE05,31.0
DEE06,31.0
DEE07,29.6
DEE08,31.0
DEE09,28.17241379310345
DEE0A,29.894736842105264
DEE0B,31.0
DEE0C,30.473684210526315
DEE0D,29.636363636363637
DEE0E,31.0
DEF02,30.0
DEF03,30.0
DEF05,29.210526315789473
DEF06,29.77777777777778
DEF07,29.142857142857142
DEF08,29.68421052631579
DEF09,30.22222222222222
DEF0A,30.5
DEF0B,30.193548387096776
DEF0C,30.79310344827586
DEF0D,29.88888888888889
DEF0E,30.266666666666666
DEF0F,29.7
DEG01,30.333333333333332
DEG02,31.0
DEG03,31.0
DEG04,29.0
DEG05,31.0
DEG06,28.0
DEG07,28.11111111111111
DEG09,28.416666666666668
DEG0A,29.5
DEG0B,29.0
DEG0C,28.333333333333332
DEG0D,30.916666666666668
DEG0E,28.75
DEG0F,28.25
DEG0G,30.636363636363637
DEG0H,28.2
DEG0I,28.76923076923077
DEG0J,30.555555555555557
DEG0K,29.4375
DEG0L,30.6
DEG0M,31.0
DEG0P,28.11111111111111
DK011,30.5
DK012,30.833333333333332
DK013,30.1
DK014,28.875
DK021,30.25
DK022,29.96808510638298
DK031,29.979166666666668
DK032,29.39516129032258
DK041,27.304761904761904
DK042,29.329545454545453
DK050,28.17241379310345
EE001,29.309859154929576
EE004,28.856287425149702
EE008,29.841509433962266
EE009,29.858156028368793
EE00A,28.615384615384617
EL301,31.0
EL303,31.0
EL305,30.833333333333332
EL306,29.454545454545453
EL307,27.77777777777778
EL411,30.954545454545453
EL412,30.285714285714285
EL413,30.88888888888889
EL421,30.606060606060606
EL422,29.925925925925927
EL431,31.0
EL432,30.11111111111111
EL433,31.0
EL434,30.73076923076923
EL511,30.977777777777778
EL512,30.57894736842105
EL513,31.0
EL514,29.763157894736842
EL515,30.869565217391305
EL521,30.428571428571427
EL522,31.0
EL523,31.0
EL524,30.925925925925927
EL525,30.0
EL526,30.926829268292682
EL527,30.21212121212121
EL531,29.016666666666666
EL532,28.38888888888889
EL533,29.473684210526315
EL541,27.2
EL542,28.266666666666666
EL543,27.618181818181817
EL611,28.523076923076925
EL612,30.066666666666666
EL613,30.192307692307693
EL621,26.75
EL622,26.0
EL623,26.5
EL624,25.5
EL631,27.053571428571427
EL632,26.82857142857143
EL633,27.0
EL641,29.12121212121212
EL642,30.093023255813954
EL643,25.555555555555557
EL644,29.41860465116279
EL645,26.318181818181817
EL651,27.19402985074627
EL652,27.52173913043478
EL653,27.37878787878788
ES111,28.64367816091954
ES112,27.787037037037038
ES113,22.074074074074073
ES114,28.347826086956523
ES120,26.508196721311474
ES130,13.649122807017545
ES211,15.382352941176471
ES212,17.238095238095237
ES213,16.083333333333332
ES220,20.371681415929203
ES230,11.428571428571429
ES241,16.614035087719298
ES242,10.873417721518987
ES243,19.058201058201057
ES300,24.321428571428573
ES411,11.036585365853659
ES412,9.7375
ES413,18.350877192982455
ES414,13.159090909090908
ES415,14.763358778625955
ES416,8.986666666666666
ES417,8.63551401869159
ES418,15.0561797752809
ES419,13.862068965517242
ES421,23.814102564102566
ES422,24.458937198067634
ES423,24.666666666666668
ES424,19.297709923664122
ES425,24.62264150943396
ES431,19.607142857142858
ES432,18.70952380952381
ES511,28.5
ES512,27.735294117647058
ES513,21.293650793650794
ES514,19.205882352941178
ES521,21.322580645161292
ES522,13.042857142857143
ES523,18.605263157894736
ES531,14.166666666666666
ES532,23.026315789473685
ES533,12.7
ES611,21.3
ES612,27.342105263157894
ES613,26.609929078014183
ES614,23.31782945736434
ES615,16.297029702970296
ES616,26.357142857142858
ES617,24.973333333333333
ES618,26.729166666666668
ES620,24.601769911504423
FI193,21.939828080229226
FI194,22.69672131147541
FI195,21.955882352941178
FI196,23.735294117647058
FI197,23.64566929133858
FI1B1,27.19607843137255
FI1C1,25.38953488372093
FI1C2,25.27173913043478
FI1C3,24.9811320754717
FI1C4,24.673684210526314
FI1C5,24.525862068965516
FI1D1,22.332307692307694
FI1D2,20.792717086834735
FI1D3,22.044270833333332
FI1D5,20.864583333333332
FI1D7,4.657482185273159
FI1D8,18.252955082742318
FI1D9,16.138398914518316
FI200,23.72
FR101,30.0
FR102,27.410958904109588
FR103,30.0
FR104,29.217391304347824
FR106,30.0
FR107,30.0
FR108,29.9375
FRB01,27.033333333333335
FRB02,29.208333333333332
FRB03,26.734177215189874
FRB04,28.453333333333333
FRB05,27.346153846153847
FRB06,25.55
FRC11,26.824074074074073
FRC12,27.75
FRC13,27.51
FRC14,26.07608695652174
FRC21,26.098360655737704
FRC22,26.25862068965517
FRC23,28.940298507462686
FRC24,29.375
FRD11,29.130434782608695
FRD12,28.86842105263158
FRD13,28.794520547945204
FRD21,29.0
FRD22,29.346153846153847
FRE11,28.84
FRE12,28.783132530120483
FRE21,27.217391304347824
FRE22,28.863013698630137
FRE23,28.103896103896105
FRF11,27.89830508474576
FRF12,28.642857142857142
FRF21,26.136363636363637
FRF22,26.10144927536232
FRF23,26.544554455445546
FRF24,26.65277777777778
FRF31,27.46268656716418
FRF32,25.813333333333333
FRF33,27.12987012987013
FRF34,27.069444444444443
FRG01,29.975
FRG02,30.174418604651162
FRG03,29.682539682539684
FRG04,29.94871794871795
FRG05,29.936708860759495
FRH01,25.75
FRH02,26.11111111111111
FRH03,29.4875
FRH04,29.227848101265824
FRI11,27.701923076923077
FRI12,26.620689655172413
FRI13,22.904761904761905
FRI14,24.508196721311474
FRI15,19.11764705882353
FRI21,25.388059701492537
FRI22,23.757575757575758
FRI23,28.49230769230769
FRI31,30.3943661971831
FRI32,30.40506329113924
FRI33,29.76388888888889
FRI34,29.304878048780488
FRJ11,23.112676056338028
FRJ12,26.21875
FRJ13,24.65277777777778
FRJ14,14.796610169491526
FRJ15,20.636363636363637
FRJ21,15.647058823529411
FRJ22,23.459183673469386
FRJ23,21.77027027027027
FRJ24,21.742857142857144
FRJ25,25.467741935483872
FRJ26,15.68
FRJ27,24.484375
FRJ28,23.761904761904763
FRK11,27.585365853658537
FRK12,18.6
FRK13,19.032258064516128
FRK14,21.752688172043012
FRK21,27.1
FRK22,25.296875
FRK23,24.207792207792206
FRK24,26.03488372093023
FRK25,26.232142857142858
FRK26,28.0
FRK27,25.89189189189189
FRK28,29.70909090909091
FRL01,21.926829268292682
FRL02,16.227272727272727
FRL03,23.645833333333332
FRL04,30.694915254237287
FRL05,30.470588235294116
FRL06,28.7027027027027
FRM01,21.976190476190474
FRM02,13.49056603773585
HR021,31.0
HR022,31.0
HR023,31.0
HR024,31.0
HR025,31.0
HR026,31.0
HR027,28.904761904761905
HR028,31.0
HR031,25.372093023255815
HR032,23.389830508474578
HR033,24.65
HR034,26.705882352941178
HR035,29.903846153846153
HR036,27.333333333333332
HR037,28.92
HR050,31.0
HR061,31.0
HR062,31.0
HR063,31.0
HR064,31.0
HR065,31.0
HU110,31.0
HU120,31.0
HU211,31.0
HU212,31.0
HU213,30.98148148148148
HU221,30.98076923076923
HU222,31.0
HU223,31.0
HU231,31.0
HU232,31.0
HU233,31.0
HU311,31.0
HU312,31.0
HU313,31.0
HU321,31.0
HU322,31.0
HU323,31.0
HU331,31.0
HU332,31.0
HU333,31.0
IE041,15.345238095238095
IE042,12.482051282051282
IE051,17.879432624113477
IE052,20.555555555555557
IE053,15.10062893081761
IE061,26.307692307692307
IE062,23.210526315789473
IE063,20.261363636363637
IS001,5.818181818181818
IS002,0.2055929570170896
ITC11,28.794871794871796
ITC12,28.227272727272727
ITC13,30.636363636363637
ITC14,24.16
ITC15,30.875
ITC16,26.512820512820515
ITC17,31.0
ITC18,30.692307692307693
ITC20,27.47222222222222
ITC31,28.692307692307693
ITC32,30.470588235294116
ITC33,25.80952380952381
ITC34,26.916666666666668
ITC41,30.76923076923077
ITC42,30.529411764705884
ITC43,31.0
ITC44,26.897435897435898
ITC46,30.774193548387096
ITC47,30.214285714285715
ITC48,30.823529411764707
ITC49,31.0
ITC4A,31.0
ITC4B,31.0
ITC4C,31.0
ITC4D,31.0
ITF11,27.48148148148148
ITF12,28.130434782608695
ITF13,29.923076923076923
ITF14,29.678571428571427
