NUTS_ID,EXCEED_mean
AL011,31.0
AL012,31.0
AL013,31.0
AL014,31.0
AL015,31.0
AL021,31.0
AL022,31.0
AL031,31.0
AL032,31.0
AL033,31.0
AL034,31.0
AL035,31.0
AT111,31.0
AT112,31.0
AT113,31.0
AT121,30.829268292682926
AT122,30.916666666666668
AT123,31.0
AT124,31.0
AT125,31.0
AT126,31.0
AT127,30.944444444444443
AT130,31.0
AT211,30.666666666666668
AT212,29.7
AT213,30.65
AT221,31.0
AT222,29.558139534883722
AT223,30.95
AT224,31.0
AT225,31.0
AT226,30.08108108108108
AT311,30.545454545454547
AT312,30.61904761904762
AT313,30.96551724137931
AT314,30.333333333333332
AT315,29.933333333333334
AT321,29.727272727272727
AT322,30.115384615384617
AT323,30.571428571428573
AT331,29.928571428571427
AT332,30.24
AT333,28.64
AT334,29.42105263157895
AT335,30.125
AT341,29.8
AT342,30.454545454545453
BE100,31.0
BE211,30.76923076923077
BE212,31.0
BE213,31.0
BE223,29.571428571428573
BE224,30.363636363636363
BE225,31.0
BE231,30.75
BE232,31.0
BE233,31.0
BE234,31.0
BE235,30.833333333333332
BE236,30.833333333333332
BE241,30.90909090909091
BE242,30.77777777777778
BE251,31.0
BE252,31.0
BE253,31.0
BE254,31.0
BE255,31.0
BE256,31.0
BE257,31.0
BE258,31.0
BE310,30.5
BE323,30.142857142857142
BE328,30.727272727272727
BE329,30.0
BE32A,30.11111111111111
BE32B,29.0
BE32C,30.0
BE32D,29.555555555555557
BE331,28.8
BE332,29.0
BE334,29.0
BE335,28.466666666666665
BE336,28.1
BE341,28.0
BE342,27.142857142857142
BE343,27.214285714285715
BE344,27.733333333333334
BE345,27.875
BE351,27.9
BE352,28.833333333333332
BE353,28.454545454545453
BG311,31.0
BG312,31.0
BG313,31.0
BG314,31.0
BG315,31.0
BG321,31.0
BG322,31.0
BG323,31.0
BG324,31.0
BG325,31.0
BG331,31.0
BG332,31.0
BG333,31.0
BG334,31.0
BG341,31.0
BG342,31.0
BG343,31.0
BG344,31.0
BG411,31.0
BG412,30.936708860759495
BG413,30.59090909090909
BG414,31.0
BG415,31.0
BG421,31.0
BG422,31.0
BG423,30.729166666666668
BG424,30.885714285714286
BG425,31.0
CH011,30.857142857142858
CH012,28.524590163934427
CH013,30.666666666666668
CH021,30.134328358208954
CH022,30.80952380952381
CH023,31.0
CH024,31.0
CH025,30.77777777777778
CH032,31.0
CH033,31.0
CH040,30.85
CH051,29.625
CH052,30.0
CH053,31.0
CH054,31.0
CH055,30.434782608695652
CH056,28.811764705882354
CH057,30.153846153846153
CH061,30.77777777777778
CH062,29.76923076923077
CH063,30.8
CH064,29.571428571428573
CH065,31.0
CH066,31.0
CH070,29.28125
CY000,31.0
CZ010,31.0
CZ020,30.57037037037037
CZ031,30.511811023622048
CZ032,29.870967741935484
CZ041,30.925
CZ042,30.956521739130434
CZ051,31.0
CZ052,30.885245901639344
CZ053,30.333333333333332
CZ063,30.705882352941178
CZ064,30.79310344827586
CZ071,31.0
CZ072,31.0
CZ080,31.0
DE111,30.333333333333332
DE112,30.125
DE113,31.0
DE114,31.0
DE115,30.25
DE116,30.818181818181817
DE118,30.25
DE119,30.8
DE11A,31.0
DE11B,30.125
DE11C,31.0
DE11D,31.0
DE121,31.0
DE122,30.0
DE123,29.857142857142858
DE124,31.0
DE125,30.0
DE126,30.0
DE127,30.285714285714285
DE128,30.375
DE129,30.0
DE12A,30.727272727272727
DE12B,30.5
DE12C,30.77777777777778
DE131,31.0
DE132,30.875
DE133,31.0
DE134,31.0
DE135,30.444444444444443
DE136,30.636363636363637
DE137,30.0
DE138,30.0
DE139,31.0
DE13A,30.785714285714285
DE141,30.933333333333334
DE142,30.0
DE143,30.0
DE144,31.0
DE145,31.0
DE146,30.944444444444443
DE147,30.363636363636363
DE148,30.45
DE149,30.153846153846153
DE211,31.0
DE212,30.833333333333332
DE214,31.0
DE215,30.9
DE216,30.285714285714285
DE217,30.875
DE218,30.571428571428573
DE219,30.6
DE21A,30.181818181818183
DE21B,30.11111111111111
DE21C,30.75
DE21D,30.0
DE21E,30.9
DE21F,30.818181818181817
DE21G,30.75
DE21H,31.0
DE21I,30.88888888888889
DE21J,30.7
DE21K,30.555555555555557
DE21L,30.875
DE21M,30.526315789473685
DE21N,30.77777777777778
DE222,31.0
DE223,31.0
DE224,31.0
DE225,31.0
DE226,30.75
DE227,30.94736842105263
DE228,31.0
DE229,31.0
DE22A,31.0
DE22B,30.857142857142858
DE22C,31.0
DE232,31.0
DE233,31.0
DE234,30.470588235294116
DE235,30.105263157894736
DE236,30.736842105263158
DE237,30.789473684210527
DE238,30.6
DE239,29.736842105263158
DE23A,31.0
DE241,31.0
DE242,31.0
DE244,31.0
DE245,30.733333333333334
DE246,30.875
DE247,30.285714285714285
DE248,30.444444444444443
DE249,31.0
DE24A,30.5
DE24B,31.0
DE24C,31.0
DE24D,31.0
DE251,31.0
DE252,30.0
DE253,30.0
DE254,30.0
DE256,30.608695652173914
DE257,30.0
DE258,30.0
DE259,30.0
DE25A,30.0
DE25B,30.4
DE25C,31.0
DE261,31.0
DE263,30.0
DE264,30.77777777777778
DE265,29.933333333333334
DE266,30.0
DE267,30.923076923076923
DE268,30.0
DE269,30.8
DE26A,29.941176470588236
DE26B,30.363636363636363
DE26C,30.0
DE271,31.0
DE272,31.0
DE273,30.0
DE274,31.0
DE275,31.0
DE276,31.0
DE277,31.0
DE278,31.0
DE279,31.0
DE27A,30.5
DE27B,30.5
DE27C,31.0
DE27D,31.0
DE27E,30.3
DE300,31.0
DE401,31.0
DE402,31.0
DE403,31.0
DE404,31.0
DE405,31.0
DE406,31.0
DE407,30.863636363636363
DE408,31.0
DE409,31.0
DE40A,31.0
DE40B,31.0
DE40C,31.0
DE40D,31.0
DE40E,31.0
DE40F,31.0
DE40G,31.0
DE40H,31.0
DE40I,31.0
DE501,31.0
DE502,31.0
DE600,31.0
DE711,31.0
DE712,30.5
DE713,31.0
DE714,29.333333333333332
DE715,30.0
DE716,30.75
DE717,30.4
DE718,30.142857142857142
DE719,30.555555555555557
DE71A,29.5
DE71B,30.75
DE71C,30.75
DE71D,29.77777777777778
DE71E,30.214285714285715
DE721,30.1
DE722,29.923076923076923
DE723,29.9
DE724,29.77777777777778
DE725,29.94736842105263
DE731,29.0
DE732,30.0
DE733,29.857142857142858
DE734,29.1875
DE735,29.444444444444443
DE736,29.375
DE737,29.733333333333334
DE803,31.0
DE804,31.0
DE80J,31.0
DE80K,31.0
DE80L,31.0
DE80M,31.0
DE80N,31.0
DE80O,31.0
DE911,31.0
DE912,31.0
DE913,31.0
DE914,31.0
DE916,31.0
DE917,31.0
DE918,30.41176470588235
