NUTS_ID,EXCEED_mean
AL011,29.916666666666668
AL012,31.0
AL013,27.392857142857142
AL014,30.375
AL015,29.54054054054054
AL021,30.83783783783784
AL022,31.0
AL031,30.529411764705884
AL032,31.0
AL033,30.7
AL034,30.390243902439025
AL035,30.814814814814813
AT111,30.11111111111111
AT112,30.65
AT113,31.0
AT121,30.5
AT122,30.347826086956523
AT123,30.666666666666668
AT124,29.627118644067796
AT125,30.73076923076923
AT126,30.58823529411765
AT127,30.4
AT130,30.833333333333332
AT211,30.615384615384617
AT212,27.914893617021278
AT213,29.794871794871796
AT221,30.615384615384617
AT222,27.970588235294116
AT223,30.13157894736842
AT224,30.575
AT225,30.678571428571427
AT226,28.342105263157894
AT311,30.97222222222222
AT312,30.75
AT313,30.6
AT314,29.22222222222222
AT315,29.133333333333333
AT321,26.153846153846153
AT322,24.22222222222222
AT323,29.727272727272727
AT331,19.846153846153847
AT332,27.5
AT333,25.904761904761905
AT334,22.15
AT335,26.333333333333332
AT341,18.782608695652176
AT342,26.857142857142858
BE100,28.5
BE211,30.25
BE212,30.0
BE213,29.57894736842105
BE223,22.0
BE224,24.818181818181817
BE225,25.428571428571427
BE231,29.875
BE232,30.0
BE233,31.0
BE234,30.846153846153847
BE235,30.6
BE236,30.285714285714285
BE241,28.23076923076923
BE242,26.166666666666668
BE251,30.428571428571427
BE252,30.25
BE253,31.0
BE254,31.0
BE255,29.25
BE256,31.0
BE257,31.0
BE258,29.75
BE310,24.142857142857142
BE323,28.285714285714285
BE328,30.90909090909091
BE329,26.0
BE32A,29.375
BE32B,23.666666666666668
BE32C,27.333333333333332
BE32D,22.666666666666668
BE331,19.875
BE332,20.166666666666668
BE334,20.75
BE335,18.785714285714285
BE336,18.636363636363637
BE341,21.2
BE342,19.333333333333332
BE343,19.818181818181817
BE344,20.1875
BE345,20.1
BE351,20.80952380952381
BE352,19.307692307692307
BE353,20.166666666666668
BG311,30.558823529411764
BG312,30.36842105263158
BG313,31.0
BG314,31.0
BG315,31.0
BG321,31.0
BG322,31.0
BG323,31.0
BG324,31.0
BG325,31.0
BG331,31.0
BG332,30.839285714285715
BG333,31.0
BG334,31.0
BG341,30.80722891566265
BG342,31.0
BG343,31.0
BG344,31.0
BG411,30.642857142857142
BG412,30.144736842105264
BG413,29.904109589041095
BG414,29.857142857142858
BG415,29.558823529411764
BG421,31.0
BG422,31.0
BG423,30.604166666666668
BG424,30.818181818181817
BG425,31.0
CH011,21.94736842105263
CH012,16.098360655737704
CH013,27.5
CH021,19.575342465753426
CH022,21.27777777777778
CH023,24.125
CH024,21.0
CH025,22.555555555555557
CH032,24.285714285714285
CH033,24.444444444444443
CH040,23.904761904761905
CH051,16.166666666666668
CH052,25.0
CH053,25.0
CH054,21.666666666666668
CH055,21.75
CH056,17.57831325301205
CH057,24.933333333333334
CH061,20.823529411764707
CH062,15.25
CH063,16.90909090909091
CH064,17.5
CH065,17.25
CH066,21.333333333333332
CH070,20.939393939393938
CY000,30.97826086956522
CZ010,30.833333333333332
CZ020,29.860294117647058
CZ031,28.716666666666665
CZ032,28.526315789473685
CZ041,27.547619047619047
CZ042,30.104477611940297
CZ051,31.0
CZ052,31.0
CZ053,31.0
CZ063,30.647058823529413
CZ064,30.98876404494382
CZ071,31.0
CZ072,31.0
CZ080,31.0
DE111,30.0
DE112,27.666666666666668
DE113,27.444444444444443
DE114,27.333333333333332
DE115,29.333333333333332
DE116,29.615384615384617
DE117,30.0
DE118,29.266666666666666
DE119,29.3
DE11A,29.0
DE11B,29.733333333333334
DE11C,29.428571428571427
DE11D,29.38888888888889
DE121,19.0
DE122,26.666666666666668
DE123,25.666666666666668
DE124,22.22222222222222
DE125,27.0
DE126,29.333333333333332
DE127,29.384615384615383
DE128,28.0
DE129,23.0
DE12A,21.666666666666668
DE12B,24.142857142857142
DE12C,20.8
DE131,22.0
DE132,21.055555555555557
DE133,21.6
DE134,21.833333333333332
DE135,23.444444444444443
DE136,21.76923076923077
DE137,24.75
DE138,26.0
DE139,23.181818181818183
DE13A,22.533333333333335
DE141,24.0
DE142,26.0
DE143,22.333333333333332
DE144,29.0
DE145,26.6875
DE146,26.066666666666666
DE147,25.636363636363637
DE148,25.428571428571427
DE149,24.866666666666667
DE211,30.0
DE212,28.666666666666668
DE214,30.333333333333332
DE215,27.88888888888889
DE216,24.066666666666666
DE217,27.0
DE218,28.0
DE219,29.785714285714285
DE21A,30.444444444444443
DE21B,29.2
DE21C,25.5
DE21D,24.272727272727273
DE21E,24.75
DE21F,24.77777777777778
DE21G,30.454545454545453
DE21H,27.4
DE21I,29.1
DE21J,29.0
DE21K,29.11111111111111
DE21L,24.2
DE21M,29.444444444444443
DE21N,24.357142857142858
DE221,31.0
DE223,31.0
DE224,31.0
DE225,30.533333333333335
DE226,30.307692307692307
DE227,30.555555555555557
DE228,31.0
DE229,29.272727272727273
DE22A,31.0
DE22B,30.470588235294116
DE22C,30.88888888888889
DE231,31.0
DE233,31.0
DE234,31.0
DE235,29.571428571428573
DE236,31.0
DE237,31.0
DE238,30.944444444444443
DE239,30.9375
DE23A,30.692307692307693
DE242,31.0
DE243,29.0
DE245,29.2
DE246,31.0
DE247,29.0
DE248,30.77777777777778
DE249,29.583333333333332
DE24A,29.857142857142858
DE24B,30.9
DE24C,29.5
DE24D,30.0
DE252,31.0
DE254,31.0
DE256,29.925925925925927
DE257,30.428571428571427
DE258,30.333333333333332
DE259,31.0
DE25A,29.9375
DE25B,30.75
DE25C,30.09090909090909
DE261,31.0
DE262,31.0
DE263,31.0
DE264,30.444444444444443
DE265,28.3125
DE266,27.066666666666666
DE267,29.272727272727273
DE268,30.0
DE269,30.77777777777778
DE26A,30.76923076923077
DE26B,30.1
DE26C,30.214285714285715
DE271,28.0
DE272,25.0
DE273,26.0
DE274,26.0
DE275,27.22222222222222
DE276,27.142857142857142
DE277,29.5
DE278,27.4
DE279,28.0
DE27A,24.166666666666668
DE27B,23.58823529411765
DE27C,25.3125
DE27D,29.823529411764707
DE27E,20.88888888888889
DE300,30.5
DE401,29.666666666666668
DE402,30.0
DE403,30.0
DE404,30.0
DE405,29.523809523809526
DE406,29.84375
DE407,29.541666666666668
DE408,29.956521739130434
DE409,29.74074074074074
DE40A,29.565217391304348
DE40B,30.2
DE40C,30.0
DE40D,29.305555555555557
DE40E,28.97142857142857
DE40F,29.08
DE40G,30.05
DE40H,29.32
DE40I,28.475
DE501,28.8
DE502,28.0
DE600,26.636363636363637
DE711,28.0
DE712,30.0
DE714,28.0
DE715,27.555555555555557
DE716,28.2
DE717,28.0
DE718,27.5
DE719,29.6875
DE71A,27.75
DE71B,28.571428571428573
DE71C,29.25
DE71D,26.833333333333332
DE71E,29.733333333333334
DE721,29.5
DE722,26.833333333333332
DE723,26.77777777777778
DE724,28.77777777777778
DE725,28.0
DE731,29.0
DE732,26.705882352941178
DE733,27.23076923076923
DE734,27.88235294117647
DE735,28.142857142857142
DE736,27.476190476190474
DE737,26.692307692307693
DE803,27.5
DE804,27.666666666666668
DE80J,26.876712328767123
