NUTS_ID,EXCEED_mean
AL011,30.0
AL012,30.0
AL013,29.73076923076923
AL014,29.789473684210527
AL015,29.263157894736842
AL021,30.0
AL022,30.0
AL031,30.0
AL032,30.0
AL033,30.0
AL034,30.0
AL035,30.0
AT111,30.0
AT112,30.0
AT113,30.0
AT121,30.0
AT122,30.0
AT123,30.0
AT124,30.0
AT125,30.0
AT126,30.0
AT127,30.0
AT130,30.0
AT211,30.0
AT212,28.98
AT213,30.0
AT221,30.0
AT222,29.232558139534884
AT223,30.0
AT224,30.0
AT225,30.0
AT226,29.783783783783782
AT311,30.0
AT312,30.0
AT313,30.0
AT314,29.74074074074074
AT315,29.933333333333334
AT321,29.272727272727273
AT322,28.673076923076923
AT323,30.0
AT331,28.428571428571427
AT332,28.48
AT333,28.08
AT334,27.105263157894736
AT335,29.0625
AT341,27.5
AT342,29.272727272727273
BE100,30.0
BE211,29.23076923076923
BE212,29.375
BE213,29.0
BE223,29.857142857142858
BE224,30.0
BE225,29.666666666666668
BE231,30.0
BE232,30.0
BE233,29.5
BE234,30.0
BE235,30.0
BE236,29.333333333333332
BE241,30.0
BE242,30.0
BE251,29.25
BE252,29.25
BE253,30.0
BE254,30.0
BE255,29.0
BE256,30.0
BE257,30.0
BE258,28.8
BE310,29.928571428571427
BE323,30.0
BE328,30.0
BE329,30.0
BE32A,30.0
BE32B,30.0
BE32C,29.5
BE32D,30.0
BE331,29.6
BE332,30.0
BE334,30.0
BE335,29.4
BE336,28.4
BE341,30.0
BE342,28.357142857142858
BE343,28.071428571428573
BE344,29.333333333333332
BE345,30.0
BE351,29.5
BE352,29.88888888888889
BE353,30.0
BG311,30.0
BG312,30.0
BG313,30.0
BG314,30.0
BG315,30.0
BG321,30.0
BG322,30.0
BG323,30.0
BG324,30.0
BG325,30.0
BG331,30.0
BG332,30.0
BG333,30.0
BG334,30.0
BG341,30.0
BG342,30.0
BG343,30.0
BG344,30.0
BG411,30.0
BG412,30.0
BG413,30.0
BG414,30.0
BG415,30.0
BG421,30.0
BG422,30.0
BG423,30.0
BG424,30.0
BG425,30.0
CH011,29.8
CH012,26.19672131147541
CH013,30.0
CH021,28.47761194029851
