NUTS_ID,EXCEED_mean
AL011,30.75
AL012,31.0
AL013,30.571428571428573
AL014,30.9375
AL015,30.81081081081081
AL021,31.0
AL022,31.0
AL031,31.0
AL032,31.0
AL033,31.0
AL034,31.0
AL035,31.0
AT111,31.0
AT112,31.0
AT113,31.0
AT121,31.0
AT122,31.0
AT123,31.0
AT124,31.0
AT125,30.96153846153846
AT126,31.0
AT127,31.0
AT130,31.0
AT211,30.923076923076923
AT212,29.106382978723403
AT213,30.487179487179485
AT221,31.0
AT222,30.08823529411765
AT223,30.710526315789473
AT224,31.0
AT225,30.964285714285715
AT226,29.710526315789473
AT311,31.0
AT312,31.0
AT313,30.97142857142857
AT314,30.185185185185187
AT315,30.233333333333334
AT321,28.923076923076923
AT322,29.64814814814815
AT323,30.454545454545453
AT331,29.076923076923077
AT332,29.333333333333332
AT333,28.714285714285715
AT334,26.4
AT335,30.2
AT341,28.391304347826086
AT342,30.714285714285715
BE100,31.0
BE211,30.833333333333332
BE212,30.0
BE213,30.63157894736842
BE223,28.7
BE224,29.636363636363637
BE225,30.214285714285715
BE231,29.0
BE232,29.5
BE233,30.333333333333332
BE234,30.076923076923077
BE235,29.2
BE236,30.285714285714285
BE241,29.615384615384617
BE242,29.583333333333332
BE251,29.857142857142858
BE252,29.75
BE253,30.142857142857142
BE254,29.8
BE255,30.0
BE256,30.0
BE257,30.0
BE258,30.5
BE310,27.714285714285715
BE323,30.571428571428573
BE328,29.636363636363637
BE329,27.75
BE32A,30.0
BE32B,26.166666666666668
BE32C,28.333333333333332
BE32D,26.88888888888889
BE331,24.25
BE332,25.333333333333332
BE334,26.75
BE335,24.0
BE336,24.454545454545453
BE341,24.8
BE342,21.733333333333334
BE343,21.0
BE344,22.625
BE345,24.0
BE351,24.19047619047619
BE352,25.076923076923077
BE353,26.0
BG311,31.0
BG312,31.0
BG313,31.0
BG314,31.0
BG315,31.0
BG321,31.0
BG322,31.0
BG323,30.970588235294116
BG324,31.0
BG325,31.0
BG331,31.0
BG332,30.821428571428573
BG333,31.0
BG334,31.0
BG341,30.903614457831324
BG342,31.0
BG343,31.0
BG344,31.0
BG411,31.0
BG412,31.0
BG413,31.0
BG414,31.0
BG415,31.0
BG421,31.0
BG422,31.0
BG423,31.0
BG424,31.0
BG425,31.0
CH011,29.18421052631579
CH012,26.885245901639344
CH013,29.0
CH021,27.931506849315067
CH022,29.88888888888889
CH023,28.375
CH024,27.88888888888889
CH025,27.666666666666668
CH032,29.0
CH033,29.22222222222222
CH040,29.80952380952381
CH051,25.166666666666668
CH052,30.0
CH053,30.0
CH054,30.0
CH055,29.916666666666668
CH056,25.746987951807228
CH057,29.866666666666667
CH061,29.11764705882353
CH062,24.25
CH063,26.0
CH064,26.5
CH065,25.0
CH066,29.333333333333332
CH070,27.575757575757574
CY000,31.0
CZ010,31.0
CZ020,31.0
CZ031,31.0
CZ032,31.0
CZ041,31.0
CZ042,30.98507462686567
CZ051,30.951219512195124
CZ052,31.0
